"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Uncontested Possessions","Contested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Simon Tregenza",9,"AD","NM","1",13,1,7,20,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Sean Wellman",10,"AD","NM","1",8,4,2,10,2,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Andrew Collins",625,"HW","BB","1",6,2,2,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Anthony Condon",635,"HW","BB","1",13,2,2,15,1,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Paul Cooper",627,"HW","BB","1",15,2,6,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shane Crawford",633,"HW","BB","1",15,11,12,27,3,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0
"Scott Crow",245,"HW","BB","1",9,2,6,15,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Jason Dunstall",632,"HW","BB","1",11,7,1,12,6,1,0,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
"Mark Graham",628,"HW","BB","1",4,3,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Nick Holland",637,"HW","BB","1",13,8,8,21,1,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Paul Hudson",451,"HW","BB","1",11,5,2,13,3,1,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Darren Jarman",36,"HW","BB","1",14,2,6,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ray Jencke",629,"HW","BB","1",7,2,1,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Stephen Lawrence",634,"HW","BB","1",17,6,1,18,0,0,13,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Scott Maginness",626,"HW","BB","1",5,1,4,9,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Luke McCabe",638,"HW","BB","1",5,1,8,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex McDonald",243,"HW","BB","1",22,9,8,30,0,0,0,5,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0
"Simon Minton-Connell",453,"HW","BB","1",5,3,1,6,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"John Platten",636,"HW","BB","1",10,0,3,13,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Darrin Pritchard",630,"HW","BB","1",14,6,8,22,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Jonathon Robran",361,"HW","BB","1",6,5,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rayden Tallis",631,"HW","BB","1",0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jason Taylor",254,"HW","BB","1",12,5,8,20,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Marcus Ashcroft",110,"BB","HW","1",9,1,8,17,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Andrew Bews",94,"BB","HW","1",7,3,9,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Damian Bourke",109,"BB","HW","1",5,1,4,9,0,0,10,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"Richard Champion",95,"BB","HW","1",9,1,2,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Matthew Clarke",78,"BB","HW","1",3,2,3,6,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Adrian Fletcher",101,"BB","HW","1",13,0,12,25,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Andrew Gowers",96,"BB","HW","1",14,2,3,17,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Shane Hamilton",112,"BB","HW","1",9,2,2,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Shaun Hart",111,"BB","HW","1",10,3,5,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Nigel Lappin",100,"BB","HW","1",6,2,6,12,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Justin Leppitsch",98,"BB","HW","1",9,2,5,14,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Alastair Lynch",104,"BB","HW","1",6,5,5,11,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Ross Lyon",103,"BB","HW","1",6,1,6,12,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Gilbert McAdam",113,"BB","HW","1",13,3,5,18,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Scott McIvor",108,"BB","HW","1",9,2,8,17,1,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Michael McLean",99,"BB","HW","1",11,1,4,15,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Craig McRae",106,"BB","HW","1",9,2,6,15,2,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Roger Merrett",107,"BB","HW","1",7,2,0,7,3,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Chris Scott",97,"BB","HW","1",4,2,8,12,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Craig Starcevich",105,"BB","HW","1",5,4,9,14,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Michael Voss",102,"BB","HW","1",13,4,13,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Steven Alessio",307,"ES","FI","1",11,10,12,23,3,0,7,1,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0
"Darren Bewick",311,"ES","FI","1",24,2,4,28,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scott Cummings",315,"ES","FI","1",6,2,4,10,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Chris Daniher",306,"ES","FI","1",8,4,10,18,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tim Darcy",320,"ES","FI","1",1,3,6,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Sean Denham",319,"ES","FI","1",7,3,10,17,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Dustin Fletcher",304,"ES","FI","1",6,1,5,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"David Grenvold",305,"ES","FI","1",7,1,1,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Mark Harvey",321,"ES","FI","1",15,2,7,22,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"James Hird",312,"ES","FI","1",12,13,16,28,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Shawn Lewfatt",322,"ES","FI","1",9,4,5,14,1,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Michael Long",313,"ES","FI","1",14,4,11,25,0,0,0,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0
"Mark Mercuri",310,"ES","FI","1",12,3,19,31,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Joe Misiti",316,"ES","FI","1",9,5,14,23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Gary ODonnell",318,"ES","FI","1",15,4,8,23,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ricky Olarenshaw",276,"ES","FI","1",17,2,8,25,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Paul Salmon",314,"ES","FI","1",12,11,10,22,2,2,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Peter Somerville",317,"ES","FI","1",6,6,5,11,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Michael Symons",309,"ES","FI","1",19,7,9,28,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Gavin Wanganeen",303,"ES","FI","1",12,2,7,19,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Barry Young",308,"ES","FI","1",5,3,2,7,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Simon Atkins",376,"FI","ES","1",19,4,13,32,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Jason Baldwin",377,"FI","ES","1",16,5,3,19,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"John Barker",387,"FI","ES","1",3,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Frank Bizzotto",372,"FI","ES","1",4,2,6,10,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Brad Boyd",374,"FI","ES","1",17,4,18,35,1,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Brett Chandler",388,"FI","ES","1",5,0,5,10,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Brett Cook",383,"FI","ES","1",7,6,6,13,0,0,9,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
"Trent Cummings",375,"FI","ES","1",4,1,1,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Simon Hawking",370,"FI","ES","1",13,8,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Doug Hawkins",380,"FI","ES","1",9,2,8,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Jeff Hogg",381,"FI","ES","1",2,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Chris Johnson",385,"FI","ES","1",8,3,4,12,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Wayne Lamb",384,"FI","ES","1",7,0,5,12,2,1,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Matthew Manfield",386,"FI","ES","1",3,2,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"John McCarthy",382,"FI","ES","1",12,10,6,18,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Anthony McGregor",378,"FI","ES","1",8,2,3,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Jarrod Molloy",295,"FI","ES","1",7,3,2,9,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Stephen Paxman",379,"FI","ES","1",9,1,8,17,0,0,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Martin Pike",373,"FI","ES","1",12,5,13,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Rowan Warfe",369,"FI","ES","1",5,3,7,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Zanotti",371,"FI","ES","1",14,6,5,19,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Chris Bond",525,"RI","FR","1",20,3,3,23,0,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"Paul Broderick",872,"RI","FR","1",9,2,9,18,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Wayne Campbell",869,"RI","FR","1",22,7,5,27,1,2,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Nick Daffy",873,"RI","FR","1",14,3,3,17,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Greg Dear",871,"RI","FR","1",7,1,1,8,0,0,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Stuart Edwards",860,"RI","FR","1",5,3,1,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tony Free",858,"RI","FR","1",10,1,2,12,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Brendon Gale",868,"RI","FR","1",14,7,3,17,2,3,1,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0
"Michael Gale",863,"RI","FR","1",5,6,9,14,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"John Howat",874,"RI","FR","1",2,1,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Duncan Kellaway",861,"RI","FR","1",6,4,5,11,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Matthew Knights",865,"RI","FR","1",9,2,13,22,0,1,1,2,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
"Stuart Maxfield",867,"RI","FR","1",8,2,3,11,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Mark Merenda",866,"RI","FR","1",2,1,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Chris Naish",840,"RI","FR","1",11,1,11,22,0,1,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Ashley Prescott",532,"RI","FR","1",1,0,2,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Matthew Richardson",870,"RI","FR","1",8,7,2,10,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Matthew Rogers",864,"RI","FR","1",9,2,4,13,0,2,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Jamie Tape",263,"RI","FR","1",1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scott Turner",859,"RI","FR","1",10,5,1,11,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Stuart Wigney",862,"RI","FR","1",11,6,5,16,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"Winston Abraham",485,"FR","RI","1",7,2,3,10,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Ben Allan",481,"FR","RI","1",20,2,8,28,1,1,0,4,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
"Peter Bell",486,"FR","RI","1",3,0,3,6,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Craig Burrows",484,"FR","RI","1",12,3,0,12,1,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Matthew Burton",489,"FR","RI","1",10,7,11,21,0,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Scott Chisholm",480,"FR","RI","1",10,3,6,16,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Tony Delaney",483,"FR","RI","1",11,4,6,17,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Gary Dhurrkay",492,"FR","RI","1",6,2,1,7,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Scott Edwards",482,"FR","RI","1",10,3,5,15,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Phil Gilbert",476,"FR","RI","1",5,5,3,8,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Chris Groom",487,"FR","RI","1",3,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dale Kickett",477,"FR","RI","1",14,3,8,22,0,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Brendan Krummel",488,"FR","RI","1",2,0,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Quenton Leach",479,"FR","RI","1",9,1,5,14,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Peter Mann",478,"FR","RI","1",6,6,8,14,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Jamie Merillo",494,"FR","RI","1",4,2,8,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"David Muir",493,"FR","RI","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jason Norrish",475,"FR","RI","1",4,1,6,10,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Stephen OReilly",199,"FR","RI","1",8,2,8,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Todd Ridley",490,"FR","RI","1",9,5,3,12,3,2,0,0,0,0,0,0,3,6,2,0,0,0,0,0,0,0,0
"Scott Watters",491,"FR","RI","1",10,2,9,19,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Sean Charles",183,"ME","GE","1",5,2,0,5,2,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Kevin Dyson",694,"ME","GE","1",11,2,9,20,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Jeff Farmer",703,"ME","GE","1",6,2,2,8,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Matthew Febey",691,"ME","GE","1",13,2,10,23,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Steven Febey",690,"ME","GE","1",12,4,5,17,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Jeff Hilton",696,"ME","GE","1",3,7,11,14,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Dean Irving",699,"ME","GE","1",2,2,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Darren Kowal",701,"ME","GE","1",16,3,2,18,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Andrew Lamprill",685,"ME","GE","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glenn Lovett",692,"ME","GE","1",19,4,5,24,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Garry Lyon",695,"ME","GE","1",5,4,0,5,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"David Neitz",689,"ME","GE","1",12,4,5,17,2,2,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Luke Norman",688,"ME","GE","1",10,5,1,11,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Andrew Obst",704,"ME","GE","1",10,5,4,14,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Paul Prymke",687,"ME","GE","1",6,2,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marcus Seecamp",698,"ME","GE","1",7,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shaun Smith",697,"ME","GE","1",6,1,6,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jim Stynes",702,"ME","GE","1",8,5,7,15,0,0,12,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
"Stephen Tingay",693,"ME","GE","1",3,0,5,8,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Todd Viney",700,"ME","GE","1",7,3,9,16,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Sean Wight",686,"ME","GE","1",4,2,4,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Gary Ablett",567,"GE","ME","1",12,6,1,13,6,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"John Barnes",360,"GE","ME","1",4,3,10,14,0,0,9,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
"Shayne Breuer",569,"GE","ME","1",7,1,4,11,0,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Bill Brownless",564,"GE","ME","1",7,4,6,13,2,1,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Paul Brown",571,"GE","ME","1",3,1,1,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Leigh Colbert",557,"GE","ME","1",9,2,1,10,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Paul Couch",565,"GE","ME","1",15,1,11,26,0,0,0,5,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
"Robert Di Rosa",568,"GE","ME","1",6,1,3,9,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ben Graham",556,"GE","ME","1",5,1,4,9,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0
"Ken Hinkley",559,"GE","ME","1",16,5,6,22,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Paul Lynch",570,"GE","ME","1",7,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Michael Mansfield",198,"GE","ME","1",11,5,8,19,0,0,1,2,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0
"Tim McGrath",558,"GE","ME","1",7,2,1,8,0,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"David Mensch",566,"GE","ME","1",1,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cristian OBrien",573,"GE","ME","1",0,2,4,4,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Liam Pickering",561,"GE","ME","1",20,7,4,24,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Peter Riccardi",560,"GE","ME","1",15,2,9,24,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
