"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Uncontested Possessions","Contested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Brad Hardie",1300,"BB","NM","1",14,2,3,17,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bernie Harris",1794,"BB","NM","1",17,3,13,30,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Neil Hein",11387,"BB","NM","1",2,2,2,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Michael McCarthy",1960,"BB","NM","1",13,5,8,21,1,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Mark Mickan",1308,"BB","NM","1",8,7,10,18,0,1,20,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"Cameron OBrien",11291,"BB","NM","1",4,2,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"David OKeeffe",2045,"BB","NM","1",11,2,4,15,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Brenton Phillips",1379,"BB","NM","1",18,5,10,28,5,2,1,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0
"Geoff Raines",2092,"BB","NM","1",15,1,5,20,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Steve Reynoldson",2107,"BB","NM","1",11,6,5,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Michael Richardson",1354,"BB","NM","1",9,3,13,22,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Mark Roberts",767,"BB","NM","1",6,4,3,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Phil Walsh",2251,"BB","NM","1",17,5,14,31,0,1,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
"Chris Waterson",11143,"BB","NM","1",5,1,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Williams",2281,"BB","NM","1",16,5,11,27,2,2,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Paul Abbott",1275,"HW","CA","1",6,3,2,8,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Gary Ayres",1257,"HW","CA","1",6,2,6,12,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Dermott Brereton",234,"HW","CA","1",4,3,3,7,1,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Peter Curran",1378,"HW","CA","1",13,8,4,17,2,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Greg Dear",871,"HW","CA","1",1,2,4,5,0,0,10,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Robert DiPierdomenico",1350,"HW","CA","1",13,7,11,24,2,1,0,2,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0
"Jason Dunstall",632,"HW","CA","1",8,4,1,9,6,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Rodney Eade",1694,"HW","CA","1",15,3,3,18,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Russell Greene",1767,"HW","CA","1",8,3,11,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ray Jencke",629,"HW","CA","1",8,3,6,14,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"John Kennedy",1351,"HW","CA","1",8,4,6,14,3,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Chris Langford",639,"HW","CA","1",18,2,4,22,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Richard Loveridge",1928,"HW","CA","1",13,3,7,20,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Chris Mew",1326,"HW","CA","1",12,6,1,13,0,1,0,1,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0
"Russell Morris",1188,"HW","CA","1",7,4,7,14,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"John Platten",636,"HW","CA","1",13,4,4,17,4,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Peter Russo",2135,"HW","CA","1",15,4,8,23,1,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Peter Schwab",1360,"HW","CA","1",19,4,9,28,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tony Symonds",11370,"HW","CA","1",3,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Michael Tuck",1319,"HW","CA","1",16,4,5,21,2,0,0,2,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0
"Tom Alvin",1178,"CA","HW","1",12,4,2,14,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Craig Bradley",151,"CA","HW","1",8,0,3,11,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Peter Dean",139,"CA","HW","1",4,1,1,5,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Bernie Evans",1710,"CA","HW","1",10,3,4,14,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Glascott",1333,"CA","HW","1",15,5,7,22,1,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
"Wayne Johnston",1849,"CA","HW","1",20,1,1,21,0,2,0,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Stephen Kernahan",148,"CA","HW","1",14,6,3,17,4,1,6,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Justin Madden",150,"CA","HW","1",7,2,8,15,1,0,16,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Paul Meldrum",1329,"CA","HW","1",9,4,4,13,0,1,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Peter Motley",2009,"CA","HW","1",9,4,3,12,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Fraser Murphy",2021,"CA","HW","1",12,1,3,15,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Mark Naley",1334,"CA","HW","1",9,2,5,14,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Darren Ogier",1412,"CA","HW","1",5,4,6,11,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"David Rhys-Jones",2108,"CA","HW","1",7,4,2,9,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Shane Robertson",2126,"CA","HW","1",6,0,0,6,0,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Peter Rohde",710,"CA","HW","1",20,5,3,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peter Sartori",1171,"CA","HW","1",5,3,6,11,1,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Brad Shine",2166,"CA","HW","1",14,0,4,18,0,0,0,3,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0
"Stephen Silvagni",136,"CA","HW","1",7,4,6,13,3,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Dean Strauch",11325,"CA","HW","1",2,1,3,5,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Grant Bartholomaeus",11307,"SY","CW","1",2,1,3,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Mark Bayes",988,"SY","CW","1",6,2,5,11,1,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"David Bolton",1535,"SY","CW","1",10,0,4,14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Mark Browning",1557,"SY","CW","1",21,6,5,26,0,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Warwick Capper",1578,"SY","CW","1",14,10,5,19,9,3,1,3,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0
"Dennis Carroll",1268,"SY","CW","1",15,7,10,25,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Rod Carter",1585,"SY","CW","1",2,0,1,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Glenn Coleman",1314,"SY","CW","1",4,6,3,7,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Gerard Healy",1366,"SY","CW","1",18,7,16,34,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Wayne Henwood",1294,"SY","CW","1",7,3,1,8,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Craig Holden",1814,"SY","CW","1",3,1,8,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"John Ironmonger",1322,"SY","CW","1",7,4,4,11,0,0,15,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Barry Mitchell",157,"SY","CW","1",20,4,14,34,3,1,0,3,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0
"Tony Morwood",2005,"SY","CW","1",8,7,6,14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"David Murphy",1341,"SY","CW","1",16,7,6,22,1,2,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Merv Neagle",1375,"SY","CW","1",14,3,12,26,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Ian Roberts",2124,"SY","CW","1",7,2,7,14,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Bernard Toohey",1313,"SY","CW","1",12,2,4,16,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Greg Williams",142,"SY","CW","1",11,4,21,32,1,0,0,2,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0
"Stephen Wright",1368,"SY","CW","1",12,5,11,23,2,3,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Peter Adams",11326,"CW","SY","1",4,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Denis Banks",1507,"CW","SY","1",9,6,5,14,2,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Peter Bradbury",1547,"CW","SY","1",15,3,4,19,1,0,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0
"Neil Brindley",11373,"CW","SY","1",7,3,1,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Gavin Brown",216,"CW","SY","1",12,3,9,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Michael Christian",229,"CW","SY","1",6,3,2,8,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"David Cloke",1286,"CW","SY","1",8,6,9,17,0,0,11,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Gavin Crosisca",212,"CW","SY","1",14,2,5,19,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Grantley Fielke",1316,"CW","SY","1",10,2,5,15,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Michael Gayfer",4003,"CW","SY","1",3,1,4,7,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Glenn Howard",1821,"CW","SY","1",6,1,3,9,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Athas Hrysoulakis",11376,"CW","SY","1",9,3,3,12,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Michael Lockman",11185,"CW","SY","1",12,5,8,20,1,1,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"James Manson",395,"CW","SY","1",1,2,7,8,1,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Paul Morwood",2006,"CW","SY","1",11,1,4,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Dannie Seow",11333,"CW","SY","1",7,8,8,15,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Tony Shaw",1166,"CW","SY","1",19,2,11,30,0,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Craig Starcevich",105,"CW","SY","1",13,9,8,21,3,0,6,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Brian Taylor",1403,"CW","SY","1",7,4,2,9,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Jamie Turner",1284,"CW","SY","1",12,5,11,23,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Dean Bailey",1404,"ES","WB","1",13,1,4,17,2,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Leon Baker",1503,"ES","WB","1",18,6,14,32,1,2,0,3,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0
"Neil Clarke",1604,"ES","WB","1",18,6,7,25,2,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Steven Clark",1352,"ES","WB","1",4,0,4,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Anthony Daniher",1238,"ES","WB","1",15,10,7,22,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Terry Daniher",1311,"ES","WB","1",12,9,9,21,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Tony Elshaug",1707,"ES","WB","1",9,5,10,19,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Alan Ezard",1301,"ES","WB","1",11,4,1,12,7,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
"Garry Foulds",1736,"ES","WB","1",15,3,4,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Peter Francis",1739,"ES","WB","1",12,1,3,15,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Paul Hamilton",1344,"ES","WB","1",8,4,7,15,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Glenn Hawker",1355,"ES","WB","1",13,2,7,20,1,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Shane Heard",1802,"ES","WB","1",5,0,12,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roger Merrett",107,"ES","WB","1",5,6,9,14,2,0,4,4,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
"Paul Salmon",314,"ES","WB","1",8,6,6,14,0,1,22,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Trevor Spencer",11272,"ES","WB","1",5,3,4,9,1,0,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Paul Vander Haar",1335,"ES","WB","1",4,2,1,5,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Kevin Walsh",1392,"ES","WB","1",14,4,4,18,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Darren Williams",1372,"ES","WB","1",6,5,10,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Brian Winton",2287,"ES","WB","1",11,5,5,16,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Darren Baxter",1164,"WB","ES","1",10,5,3,13,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Peter Baxter",11273,"WB","ES","1",3,2,5,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Simon Beasley",1517,"WB","ES","1",5,3,1,6,2,3,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Richard Cousins",1627,"WB","ES","1",7,5,4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phil Cronan",1640,"WB","ES","1",4,1,5,9,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Greg Eppelstun",1276,"WB","ES","1",6,2,5,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Michael Ford",1393,"WB","ES","1",9,3,8,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Rick Kennedy",1871,"WB","ES","1",6,1,1,7,0,0,0,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Tony Liberatore",426,"WB","ES","1",7,0,2,9,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Stephen Macpherson",435,"WB","ES","1",13,1,3,16,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Tony McGuinness",18,"WB","ES","1",16,3,8,24,3,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Michael McLean",99,"WB","ES","1",2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Troy Moloney",11358,"WB","ES","1",8,2,1,9,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Angelo Petraglia",2070,"WB","ES","1",7,1,5,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Andrew Purser",2088,"WB","ES","1",6,3,5,11,0,0,15,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Murray Rance",2096,"WB","ES","1",8,1,3,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Brian Royal",1277,"WB","ES","1",11,1,3,14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zeno Tzatzaris",1384,"WB","ES","1",11,4,1,12,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Brenton Vilcins",2242,"WB","ES","1",3,1,10,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Stephen Wallis",413,"WB","ES","1",20,1,4,24,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Bret Bailey",1499,"ME","FI","1",12,1,5,17,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Adrian Battiston",1515,"ME","FI","1",12,1,4,16,2,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Tony Campbell",450,"ME","FI","1",5,2,4,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chris Connolly",1622,"ME","FI","1",11,6,6,17,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Warren Dean",1663,"ME","FI","1",7,5,4,11,2,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Robert Flower",1725,"ME","FI","1",12,6,2,14,3,2,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
"Peter Giles",1756,"ME","FI","1",9,3,1,10,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Greg Healy",1408,"ME","FI","1",14,7,9,23,1,1,0,2,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
"Danny Hughes",1394,"ME","FI","1",8,1,1,9,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Alan Johnson",1337,"ME","FI","1",19,5,1,20,2,3,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
"Brett Lovett",706,"ME","FI","1",5,3,3,8,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Peter Moore",2000,"ME","FI","1",7,6,2,9,3,0,11,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Stephen Newport",1266,"ME","FI","1",13,4,4,17,0,1,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Earl Spalding",145,"ME","FI","1",13,2,4,17,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Steven Stretch",392,"ME","FI","1",16,2,4,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Steve Turner",2233,"ME","FI","1",9,4,3,12,1,0,26,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Todd Viney",700,"ME","FI","1",13,7,6,19,0,0,1,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"David Williams",2284,"ME","FI","1",13,10,5,18,3,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Brian Wilson",1362,"ME","FI","1",16,3,6,22,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Graeme Yeats",707,"ME","FI","1",6,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Matt Armstrong",763,"FI","ME","1",4,1,0,4,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Doug Barwick",1373,"FI","ME","1",16,9,5,21,5,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"John Blakey",762,"FI","ME","1",5,1,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scott Clayton",1357,"FI","ME","1",2,2,7,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Mick Conlan",1621,"FI","ME","1",6,6,4,10,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chris Duthy",11362,"FI","ME","1",8,3,4,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Leon Harris",1791,"FI","ME","1",16,1,10,26,2,1,0,3,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Graeme Hinchen",1810,"FI","ME","1",9,0,3,12,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Darren Kappler",650,"FI","ME","1",11,1,6,17,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Gary Keane",1862,"FI","ME","1",10,2,2,12,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phillip Knight",1884,"FI","ME","1",10,2,3,13,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Grant Lawrie",1339,"FI","ME","1",5,3,10,15,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Bill Lokan",1925,"FI","ME","1",19,2,2,21,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Craig McGrath",1964,"FI","ME","1",2,1,2,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scott McIvor",108,"FI","ME","1",7,3,11,18,0,1,3,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Tim Pekin",937,"FI","ME","1",5,3,14,19,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Matthew Rendell",1347,"FI","ME","1",13,8,5,18,0,0,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Paul Roos",985,"FI","ME","1",15,4,11,26,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0
"Brett Stephens",1267,"FI","ME","1",6,4,4,10,2,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ross Thornton",2219,"FI","ME","1",16,3,5,21,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Trevor Barker",1511,"SK","GE","1",10,4,6,16,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Greg Burns",1570,"SK","GE","1",13,4,7,20,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Frank Coghlan",1609,"SK","GE","1",7,2,10,17,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Geoff Cunningham",1391,"SK","GE","1",11,7,16,27,0,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
