"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Uncontested Possessions","Contested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Anthony McGregor",378,"FI","CW","1",12,5,4,16,2,1,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"Paul Roos",985,"FI","CW","1",15,2,12,27,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Peter Sartori",1171,"FI","CW","1",8,11,10,18,2,0,9,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
"Kieran Sporn",1170,"FI","CW","1",5,5,4,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Steven Stretch",392,"FI","CW","1",9,2,5,14,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Darren Wheildon",1169,"FI","CW","1",4,1,0,4,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Jim Wynd",1174,"FI","CW","1",7,1,3,10,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Mark Zanotti",371,"FI","CW","1",9,6,6,15,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Chris Bond",525,"RI","WB","1",18,9,10,28,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0
"Paul Broderick",872,"RI","WB","1",14,1,8,22,0,0,0,4,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Paul Bulluss",879,"RI","WB","1",2,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Wayne Campbell",869,"RI","WB","1",10,2,7,17,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Greg Dear",871,"RI","WB","1",7,6,7,14,0,0,13,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Matthew Dundas",884,"RI","WB","1",10,3,3,13,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Jamie Elliott",882,"RI","WB","1",9,1,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Matthew Francis",246,"RI","WB","1",8,1,2,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Tony Free",858,"RI","WB","1",12,0,2,14,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Brendon Gale",868,"RI","WB","1",8,7,5,13,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Michael Gale",863,"RI","WB","1",10,4,8,18,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"John Howat",874,"RI","WB","1",1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Duncan Kellaway",861,"RI","WB","1",9,1,5,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Brian Leys",1197,"RI","WB","1",7,0,4,11,0,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Stuart Maxfield",867,"RI","WB","1",4,2,2,6,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Chris Naish",840,"RI","WB","1",10,2,8,18,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Matthew Richardson",870,"RI","WB","1",12,10,0,12,8,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
"Haydn Robins",1198,"RI","WB","1",4,2,4,8,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Matthew Rogers",864,"RI","WB","1",6,2,1,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jamie Tape",263,"RI","WB","1",7,4,5,12,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Scott Turner",859,"RI","WB","1",5,3,1,6,0,1,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Scott Allen",437,"WB","RI","1",3,1,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Simon Atkins",376,"WB","RI","1",10,0,6,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Luke Beveridge",427,"WB","RI","1",13,4,8,21,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Leon Cameron",425,"WB","RI","1",9,1,6,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Matthew Croft",414,"WB","RI","1",14,7,6,20,5,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0
"Chris Grant",422,"WB","RI","1",11,6,3,14,4,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Ilija Grgic",357,"WB","RI","1",7,7,8,15,2,0,5,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Doug Hawkins",380,"WB","RI","1",4,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Hunter",416,"WB","RI","1",9,2,6,15,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Steven Kretiuk",419,"WB","RI","1",19,6,7,26,1,2,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
"Tony Liberatore",426,"WB","RI","1",10,1,13,23,1,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Peter Quill",434,"WB","RI","1",9,3,6,15,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Keenan Reynolds",769,"WB","RI","1",4,0,0,4,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Ben Sexton",168,"WB","RI","1",10,4,3,13,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Daniel Southern",431,"WB","RI","1",1,1,8,9,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Barry Standfield",47,"WB","RI","1",10,2,5,15,0,0,1,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Alan Thorpe",1196,"WB","RI","1",5,3,1,6,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Stephen Wallis",413,"WB","RI","1",11,2,6,17,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Jason Watts",417,"WB","RI","1",6,2,10,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Scott West",418,"WB","RI","1",10,1,13,23,1,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Scott Wynd",424,"WB","RI","1",1,1,3,4,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Ben Allan",481,"HW","SK","1",20,9,8,28,3,1,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Tim Allen",583,"HW","SK","1",6,2,2,8,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Darren Baxter",1164,"HW","SK","1",4,4,8,12,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Mark Bunn",1165,"HW","SK","1",13,4,6,19,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andrew Collins",625,"HW","SK","1",9,0,6,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Anthony Condon",635,"HW","SK","1",15,5,9,24,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Paul Cooper",627,"HW","SK","1",1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shane Crawford",633,"HW","SK","1",17,5,9,26,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Simon Crawshay",646,"HW","SK","1",3,3,5,8,0,1,13,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Paul Dear",641,"HW","SK","1",10,4,4,14,2,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Jason Dunstall",632,"HW","SK","1",15,10,2,17,9,3,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
"Andrew Gowers",96,"HW","SK","1",13,2,3,16,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Paul Hudson",451,"HW","SK","1",13,6,3,16,3,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
"Darren Jarman",36,"HW","SK","1",8,5,16,24,0,1,0,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
"Ray Jencke",629,"HW","SK","1",10,2,3,13,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Chris Langford",639,"HW","SK","1",3,2,6,9,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Scott Maginness",626,"HW","SK","1",11,3,11,22,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Phillip Murton",1187,"HW","SK","1",4,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"John Platten",636,"HW","SK","1",8,0,4,12,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Darrin Pritchard",630,"HW","SK","1",11,5,12,23,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Jason Taylor",254,"HW","SK","1",12,6,4,16,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Dean Anderson",923,"SK","HW","1",12,2,5,17,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Doug Bailey",945,"SK","HW","1",9,3,4,13,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Darren Bourke",934,"SK","HW","1",16,4,4,20,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Nathan Burke",919,"SK","HW","1",10,3,4,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Mick Dwyer",406,"SK","HW","1",19,5,6,25,3,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Peter Everitt",922,"SK","HW","1",2,1,2,4,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Gordon Fode",936,"SK","HW","1",4,1,1,5,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Danny Frawley",918,"SK","HW","1",6,1,4,10,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Michael Frost",53,"SK","HW","1",7,2,7,14,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"David Grant",716,"SK","HW","1",4,4,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Robert Harvey",930,"SK","HW","1",15,3,14,29,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Chris Hollow",932,"SK","HW","1",10,6,4,14,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Tony Lockett",990,"SK","HW","1",10,9,2,12,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Russell Morris",1188,"SK","HW","1",7,2,3,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Craig OBrien",928,"SK","HW","1",11,6,2,13,4,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Justin Peckett",921,"SK","HW","1",5,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tim Pekin",937,"SK","HW","1",11,6,6,17,0,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Jamie Shanahan",735,"SK","HW","1",4,1,2,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Damen Shaw",1226,"SK","HW","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Strooper",1189,"SK","HW","1",7,0,6,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Kain Taylor",1190,"SK","HW","1",5,0,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Drew Banfield",1031,"WC","ES","1",6,1,4,10,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Shane Bond",816,"WC","ES","1",2,0,2,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Michael Brennan",1035,"WC","ES","1",10,4,2,12,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Tony Evans",1036,"WC","ES","1",10,4,8,18,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Paul Harding",1163,"WC","ES","1",5,2,2,7,0,0,9,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"David Hart",1041,"WC","ES","1",24,4,7,31,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
"Brett Heady",1027,"WC","ES","1",5,6,8,13,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Glen Jakovich",1038,"WC","ES","1",15,5,8,23,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Dean Kemp",1028,"WC","ES","1",15,5,16,31,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Chris Lewis",1039,"WC","ES","1",17,4,5,22,1,3,0,3,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
"Peter Matera",1040,"WC","ES","1",19,3,6,25,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Ashley McIntosh",1034,"WC","ES","1",4,0,1,5,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Guy McKenna",1032,"WC","ES","1",8,0,13,21,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Don Pyke",1045,"WC","ES","1",15,3,4,19,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Brett Spinks",596,"WC","ES","1",6,4,5,11,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Peter Sumich",1030,"WC","ES","1",12,7,1,13,5,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Craig Turley",717,"WC","ES","1",9,5,9,18,1,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Ryan Turnbull",1043,"WC","ES","1",6,0,0,6,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Chris Waterman",1042,"WC","ES","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peter Wilson",1033,"WC","ES","1",11,5,7,18,0,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"John Worsfold",1037,"WC","ES","1",5,4,14,19,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Darren Bewick",311,"ES","WC","1",8,1,5,13,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"David Calthorpe",329,"ES","WC","1",10,3,3,13,2,0,0,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Che Cockatoo-Collins",328,"ES","WC","1",17,1,4,21,3,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Ben Doolan",335,"ES","WC","1",11,2,6,17,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Dustin Fletcher",304,"ES","WC","1",10,2,6,16,1,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"David Flood",330,"ES","WC","1",3,0,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"David Grenvold",305,"ES","WC","1",7,2,4,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Mark Harvey",321,"ES","WC","1",7,1,3,10,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"James Hird",312,"ES","WC","1",13,7,4,17,0,1,2,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Dale Kickett",477,"ES","WC","1",3,1,2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glenn Kilpatrick",588,"ES","WC","1",6,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glenn Manton",161,"ES","WC","1",5,3,2,7,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Mark Mercuri",310,"ES","WC","1",15,4,13,28,1,1,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"Gary ODonnell",318,"ES","WC","1",15,1,9,24,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
"Ricky Olarenshaw",276,"ES","WC","1",7,1,9,16,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Paul Salmon",314,"ES","WC","1",10,4,3,13,1,1,17,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Peter Somerville",317,"ES","WC","1",4,5,7,11,1,0,8,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Robert Stevenson",345,"ES","WC","1",6,2,4,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Michael Symons",309,"ES","WC","1",4,1,7,11,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Gavin Wanganeen",303,"ES","WC","1",22,5,3,25,0,0,0,2,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0
"Tim Watson",1162,"ES","WC","1",12,3,3,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Greg Doyle",715,"ME","GE","1",7,3,4,11,0,1,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Matthew Febey",691,"ME","GE","1",9,3,6,15,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Steven Febey",690,"ME","GE","1",9,5,6,15,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Rod Grinter",1199,"ME","GE","1",12,1,3,15,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Jeff Hilton",696,"ME","GE","1",9,3,6,15,3,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
"Allen Jakovich",449,"ME","GE","1",21,12,1,22,8,8,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Darren Kowal",701,"ME","GE","1",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andy Lovell",708,"ME","GE","1",14,8,4,18,4,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Brett Lovett",706,"ME","GE","1",14,2,11,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Garry Lyon",695,"ME","GE","1",17,10,6,23,5,1,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0
"David Neitz",689,"ME","GE","1",9,3,4,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Andrew Obst",704,"ME","GE","1",18,6,10,28,0,1,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Paul Prymke",687,"ME","GE","1",0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peter Rohde",710,"ME","GE","1",6,2,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Schwarz",713,"ME","GE","1",14,6,4,18,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Jim Stynes",702,"ME","GE","1",10,8,5,15,1,4,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Chris Sullivan",878,"ME","GE","1",4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stephen Tingay",693,"ME","GE","1",21,5,9,30,1,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
"Todd Viney",700,"ME","GE","1",10,3,22,32,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Sean Wight",686,"ME","GE","1",6,4,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Graeme Yeats",707,"ME","GE","1",9,4,2,11,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Gary Ablett",567,"GE","ME","1",5,1,1,6,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Mark Bairstow",1201,"GE","ME","1",9,2,6,15,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"John Barnes",360,"GE","ME","1",7,9,7,14,0,0,15,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Shayne Breuer",569,"GE","ME","1",6,2,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paul Brown",571,"GE","ME","1",2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paul Couch",565,"GE","ME","1",11,1,6,17,3,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tim Darcy",320,"GE","ME","1",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Darren Forssman",1202,"GE","ME","1",3,1,4,7,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Steven Handley",581,"GE","ME","1",4,1,3,7,1,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Ken Hinkley",559,"GE","ME","1",7,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Garry Hocking",577,"GE","ME","1",16,6,5,21,3,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Steve Hocking",1200,"GE","ME","1",6,2,1,7,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Cain Liddle",1203,"GE","ME","1",10,3,3,13,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Michael Mansfield",198,"GE","ME","1",12,2,4,16,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Tim McGrath",558,"GE","ME","1",11,2,2,13,0,0,0,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"David Mensch",566,"GE","ME","1",2,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Stephen OReilly",199,"GE","ME","1",5,5,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
