"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Uncontested Possessions","Contested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Ross Smith",2429,"SK","CW","1",20,3,7,27,2,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Ian Stewart",2193,"SK","CW","1",13,4,5,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"Ian Synman",3765,"SK","CW","1",11,2,1,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Jim Wallis",3841,"SK","CW","1",16,5,2,18,1,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Bert Chapman",9950,"CW","SK","1",12,3,1,13,2,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0
"Denis Dalton",10208,"CW","SK","1",7,2,0,7,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Vaughan Ellis",10284,"CW","SK","1",2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ian Graham",2957,"CW","SK","1",6,3,0,6,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"John Henderson",3042,"CW","SK","1",7,2,4,11,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Laurie Hill",3057,"CW","SK","1",13,2,0,13,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Ernie Hug",3100,"CW","SK","1",7,4,2,9,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
"Errol Hutchesson",3105,"CW","SK","1",14,2,2,16,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"John Mahon",10020,"CW","SK","1",11,2,0,11,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Peter Marshall",3271,"CW","SK","1",20,1,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Peter McKenna",1969,"CW","SK","1",10,2,1,11,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"David Norman",3431,"CW","SK","1",18,5,1,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ron Reeves",3569,"CW","SK","1",11,3,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Kevin Rose",3628,"CW","SK","1",8,2,2,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Trevor Steer",3742,"CW","SK","1",8,3,0,8,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Des Tuddenham",2228,"CW","SK","1",19,8,0,19,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Ken Turner",3814,"CW","SK","1",13,1,2,15,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Max Urquhart",3819,"CW","SK","1",9,1,4,13,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Terry Waters",3857,"CW","SK","1",16,7,4,20,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Duncan Wright",3918,"CW","SK","1",2,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"John Birt",2561,"ES","FI","1",27,3,4,31,4,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Russell Blew",2565,"ES","FI","1",12,4,3,15,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Greg Brown",2604,"ES","FI","1",6,2,1,7,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Barry Capuano",2642,"ES","FI","1",8,0,1,9,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Jack Clarke",1601,"ES","FI","1",12,3,3,15,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
"Barry Davis",1654,"ES","FI","1",9,4,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Alec Epis",2844,"ES","FI","1",9,1,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Ted Fordham",2891,"ES","FI","1",11,5,1,12,3,7,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Ken Fraser",2901,"ES","FI","1",13,9,6,19,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Geoff Gosper",2948,"ES","FI","1",8,1,0,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Don Gross",2977,"ES","FI","1",5,2,1,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Don McKenzie",1970,"ES","FI","1",7,1,1,8,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Hugh Mitchell",3368,"ES","FI","1",8,3,2,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Charlie Payne",3514,"ES","FI","1",16,8,1,17,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Brian Sampson",3655,"ES","FI","1",5,1,1,6,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"David Shaw",3683,"ES","FI","1",13,3,2,15,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Ian Shelton",3691,"ES","FI","1",11,6,0,11,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0
"John Somerville",3723,"ES","FI","1",4,2,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ken Timms",3788,"ES","FI","1",8,4,3,11,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"John Williams",2277,"ES","FI","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bob Beattie",10069,"FI","ES","1",4,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Colin Bond",2573,"FI","ES","1",13,3,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Norm Brown",2603,"FI","ES","1",8,2,5,13,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Graham Calverley",10253,"FI","ES","1",8,3,4,12,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Wayne Eastman",2826,"FI","ES","1",15,1,1,16,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Barry Fitzgerald",10126,"FI","ES","1",14,5,2,16,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Ron Fry",2905,"FI","ES","1",11,4,3,14,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"John Hayes",3028,"FI","ES","1",9,1,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Doug Hellings",3038,"FI","ES","1",2,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gary Lazarus",3200,"FI","ES","1",12,6,2,14,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"Allan Lynch",3247,"FI","ES","1",6,1,3,9,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Bob Lynch",3248,"FI","ES","1",15,5,4,19,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Ian McCrae",3296,"FI","ES","1",7,0,2,9,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Colin McRae",10191,"FI","ES","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Max Miers",3350,"FI","ES","1",9,6,5,14,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"John Newnham",3418,"FI","ES","1",22,3,4,26,0,4,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0
"Daryl Peoples",3524,"FI","ES","1",6,5,0,6,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Brian Pert",3527,"FI","ES","1",8,2,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ralph Rogerson",3615,"FI","ES","1",15,6,0,15,2,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Ray Slocum",3705,"FI","ES","1",6,1,3,9,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Bob Barr",10179,"WB","GE","1",7,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"George Bisset",1532,"WB","GE","1",16,1,5,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"John Bradley",2589,"WB","GE","1",7,3,4,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ian Bryant",2609,"WB","GE","1",3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"John Charles",10181,"WB","GE","1",8,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Darcy",2753,"WB","GE","1",12,6,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ken Duff",9997,"WB","GE","1",8,0,5,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Noel Fincher",10183,"WB","GE","1",11,3,7,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Bob Gray",10117,"WB","GE","1",6,3,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Merv Hobbs",3061,"WB","GE","1",9,1,6,15,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Graham Ion",3112,"WB","GE","1",7,1,7,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"John Jillard",3125,"WB","GE","1",19,2,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Ivan Marsh",10118,"WB","GE","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Don McKenzie",3320,"WB","GE","1",6,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"John Schultz",9788,"WB","GE","1",10,2,7,17,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Barry Smith",3715,"WB","GE","1",5,2,2,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Kevin Stevens",10251,"WB","GE","1",2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ray Walker",3840,"WB","GE","1",8,2,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ted Whitten",2268,"WB","GE","1",14,6,7,21,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"Murray Zeuschner",3931,"WB","GE","1",13,7,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Gareth Andrews",1486,"GE","WB","1",4,1,2,6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Wayne Closter",1606,"GE","WB","1",14,3,1,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"John Devine",2778,"GE","WB","1",17,2,1,18,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
"Colin Eales",10136,"GE","WB","1",12,0,2,14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Graham Farmer",2861,"GE","WB","1",3,2,11,14,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
"John Fox",2897,"GE","WB","1",8,0,2,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Bill Goggin",2940,"GE","WB","1",21,1,0,21,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Ken Goodland",2945,"GE","WB","1",8,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Garry Hamer",10004,"GE","WB","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gordon Hynes",3108,"GE","WB","1",6,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Denis Marshall",1264,"GE","WB","1",20,5,5,25,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Sam Newman",2028,"GE","WB","1",9,4,7,16,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Tony Polinelli",3539,"GE","WB","1",11,2,1,12,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Geoff Rosenow",3630,"GE","WB","1",9,0,2,11,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Bill Ryan",2421,"GE","WB","1",3,2,1,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Ian Scott",10137,"GE","WB","1",9,1,3,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"John Sharrock",3684,"GE","WB","1",7,4,4,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Alan Teasdale",10197,"GE","WB","1",9,2,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"Paul Vinar",3825,"GE","WB","1",7,2,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Peter Walker",3842,"GE","WB","1",12,3,5,17,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Tony Anderson",2461,"ME","RI","1",8,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Barry Bourke",1540,"ME","RI","1",6,1,0,6,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Hugh Bromell",10221,"ME","RI","1",2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Frank Davis",2341,"ME","RI","1",11,2,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Brian Dixon",2787,"ME","RI","1",18,4,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Ken Emselle",2841,"ME","RI","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ray Groom",2976,"ME","RI","1",6,1,6,12,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Graeme Jacobs",3116,"ME","RI","1",5,3,1,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tassie Johnson",2451,"ME","RI","1",5,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bryan Kenneally",3161,"ME","RI","1",11,2,0,11,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"John Lord",3229,"ME","RI","1",6,3,6,12,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Hassa Mann",3261,"ME","RI","1",21,2,2,23,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Peter McLean",3333,"ME","RI","1",8,0,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Robert Miller",3362,"ME","RI","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brian Roet",3612,"ME","RI","1",13,3,1,14,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"John Townsend",3795,"ME","RI","1",12,2,0,12,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Barrie Vagg",3821,"ME","RI","1",12,4,2,14,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Graeme Watson",10150,"ME","RI","1",7,3,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Don Williams",3896,"ME","RI","1",17,5,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Graham Wise",3906,"ME","RI","1",4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bill Barrot",2524,"RI","ME","1",18,4,0,18,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Billy Brown",2602,"RI","ME","1",8,1,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Neville Crowe",2737,"RI","ME","1",4,2,4,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Don Davenport",2758,"RI","ME","1",14,3,2,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Roger Dean",2343,"RI","ME","1",23,4,4,27,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Maurie Deery",10159,"RI","ME","1",8,2,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Frank Dimattina",2783,"RI","ME","1",12,4,3,15,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Graeme Gahan",2908,"RI","ME","1",12,1,1,13,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Paddy Guinane",2980,"RI","ME","1",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mike Hammond",10162,"RI","ME","1",8,3,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Peter Hogan",3069,"RI","ME","1",19,1,1,20,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Michael Patterson",3509,"RI","ME","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alan Richardson",3586,"RI","ME","1",8,2,13,21,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Barry Richardson",2414,"RI","ME","1",4,2,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"John Robertson",3608,"RI","ME","1",1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"John Sheahan",10046,"RI","ME","1",8,3,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Smith",3716,"RI","ME","1",5,2,1,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Geoff Strang",3753,"RI","ME","1",7,1,0,7,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Fred Swift",3760,"RI","ME","1",10,6,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Ross Warner",3851,"RI","ME","1",5,2,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Barry Allan",2457,"NM","SY","1",3,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tom Allison",2458,"NM","SY","1",8,1,1,9,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Alan Carr",2655,"NM","SY","1",5,2,2,7,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Ken Dean",2769,"NM","SY","1",6,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Mike Delanty",2772,"NM","SY","1",3,0,1,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
