"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Uncontested Possessions","Contested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Renato Serafini",2426,"FI","SK","1",9,3,2,11,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
"Chris Smith",2177,"FI","SK","1",7,1,5,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Alan Thompson",2435,"FI","SK","1",14,2,3,17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Garry Wilson",2274,"FI","SK","1",20,2,8,28,1,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
"Graeme Austin",10584,"WB","GE","1",5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gordon Casey",1590,"WB","GE","1",10,4,6,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Daryl Collins",10797,"WB","GE","1",5,0,1,6,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Dennis Collins",1897,"WB","GE","1",14,3,5,19,0,1,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0
"Colin Dell",3006,"WB","GE","1",6,4,4,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Gary Dempsey",1667,"WB","GE","1",14,9,5,19,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Adrian Gallagher",1745,"WB","GE","1",25,5,5,30,2,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Geoff Jennings",1842,"WB","GE","1",11,1,2,13,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Stuart Magee",2376,"WB","GE","1",17,3,5,22,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Ian Morrison",2391,"WB","GE","1",7,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Max OHalloran",10709,"WB","GE","1",4,5,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greg Parke",2056,"WB","GE","1",14,7,3,17,2,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
"Stephen Power",3548,"WB","GE","1",25,5,3,28,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Bernie Quinlan",2091,"WB","GE","1",15,3,4,19,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Ivan Rasmussen",2097,"WB","GE","1",4,1,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Barry Round",2131,"WB","GE","1",8,7,9,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Ian Salmon",2422,"WB","GE","1",14,4,7,21,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Laurie Sandilands",2423,"WB","GE","1",11,10,1,12,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Peter Welsh",2261,"WB","GE","1",19,10,2,21,5,3,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Terry Wilkins",2276,"WB","GE","1",13,1,2,15,0,1,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0
"Geoff Ainsworth",2311,"GE","WB","1",8,3,2,10,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
"Gareth Andrews",1486,"GE","WB","1",12,4,2,14,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Mark Browne",2326,"GE","WB","1",17,6,2,19,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"Ricky Browne",3002,"GE","WB","1",12,1,1,13,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Wayne Closter",1606,"GE","WB","1",6,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leigh Crawford",2338,"GE","WB","1",10,5,3,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Larry Donohue",1678,"GE","WB","1",4,1,1,5,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Ian Hampshire",1778,"GE","WB","1",9,8,3,12,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Jack Hawkins",1796,"GE","WB","1",9,1,6,15,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Kevin Higgins",1808,"GE","WB","1",15,3,2,17,0,1,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0
"Chris Lynch",10720,"GE","WB","1",5,1,1,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Keith Miller",10808,"GE","WB","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bruce Nankervis",2022,"GE","WB","1",15,1,7,22,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"Ian Nankervis",2023,"GE","WB","1",15,1,4,19,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Ken Newland",2398,"GE","WB","1",12,5,9,21,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Sam Newman",2028,"GE","WB","1",8,4,6,14,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"John Preen",10809,"GE","WB","1",10,1,0,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Paul Sarah",2142,"GE","WB","1",17,2,2,19,2,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
"Phil Stevens",2432,"GE","WB","1",7,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Michael Woolnough",2293,"GE","WB","1",9,2,2,11,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Geoff Ablett",1477,"HW","RI","1",17,6,4,21,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Peter Crimmins",1636,"HW","RI","1",17,3,7,24,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Russell Donaldson",10812,"HW","RI","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brian Douge",2347,"HW","RI","1",11,6,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Kevin Heath",1801,"HW","RI","1",7,5,7,14,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"John Hendrie",1806,"HW","RI","1",16,5,4,20,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Peter Hudson",1822,"HW","RI","1",7,4,5,12,3,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Bohdan Jaworskyj",1840,"HW","RI","1",16,12,3,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Bernie Jones",1854,"HW","RI","1",6,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peter Knights",1882,"HW","RI","1",14,4,3,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Alan Martello",1944,"HW","RI","1",9,2,3,12,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Kelvin Matthews",1950,"HW","RI","1",12,3,3,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Leigh Matthews",1949,"HW","RI","1",14,2,2,16,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Des Meagher",1981,"HW","RI","1",17,3,1,18,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Michael Moncrieff",1998,"HW","RI","1",10,2,1,11,6,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Kelvin Moore",1999,"HW","RI","1",9,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leon Rice",2110,"HW","RI","1",5,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Don Scott",2147,"HW","RI","1",11,1,5,16,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
"Ian Scrimshaw",10816,"HW","RI","1",6,1,5,11,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Bruce Stevenson",2194,"HW","RI","1",8,0,5,13,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"Neil Balme",1505,"RI","HW","1",4,2,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Bartlett",1509,"RI","HW","1",30,0,1,31,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Francis Bourke",1539,"RI","HW","1",16,3,4,20,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
"Mal Brown",10785,"RI","HW","1",11,6,6,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dick Clay",1603,"RI","HW","1",17,7,0,17,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Laurie Fowler",1737,"RI","HW","1",13,4,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Mike Green",1766,"RI","HW","1",4,2,3,7,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Royce Hart",2367,"RI","HW","1",9,2,3,12,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Rex Hunt",1825,"RI","HW","1",13,6,2,15,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Merv Keane",1861,"RI","HW","1",10,1,5,15,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Eric Leech",10568,"RI","HW","1",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Craig McKellar",2380,"RI","HW","1",11,4,3,14,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Marty McMillan",2383,"RI","HW","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Morris",2003,"RI","HW","1",15,2,3,18,2,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Stephen Rae",3559,"RI","HW","1",9,1,4,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Brian Roberts",2119,"RI","HW","1",3,0,2,5,0,1,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0
"Kevin Sheedy",2163,"RI","HW","1",17,1,5,22,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Paul Sproule",2431,"RI","HW","1",9,1,4,13,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Wayne Walsh",3844,"RI","HW","1",16,3,5,21,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Bryan Wood",2290,"RI","HW","1",12,5,4,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Phil Baker",1502,"NM","SY","1",10,3,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Arnold Briedis",1553,"NM","SY","1",6,2,4,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"John Burns",1568,"NM","SY","1",15,3,6,21,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0
"Barry Cable",2327,"NM","SY","1",15,3,6,21,2,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
