"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Uncontested Possessions","Contested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Mario Bortolotto",11016,"CA","RI","1",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Peter Bosustow",1538,"CA","RI","1",16,9,3,19,2,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Bruce Doull",1680,"CA","RI","1",12,4,4,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Des English",1708,"CA","RI","1",7,2,4,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Mike Fitzpatrick",1722,"CA","RI","1",12,1,4,16,2,1,10,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Peter Francis",1739,"CA","RI","1",16,3,4,20,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Ken Hunter",1826,"CA","RI","1",15,4,3,18,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Warren Jones",1855,"CA","RI","1",6,3,4,10,1,0,22,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0
"Robbert Klomp",1881,"CA","RI","1",12,1,6,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Denis Lenaghan",1919,"CA","RI","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark MacLure",1931,"CA","RI","1",9,5,7,16,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Alex Marcou",1946,"CA","RI","1",21,3,7,28,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Phil Maylin",1951,"CA","RI","1",11,1,5,16,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Peter McConville",1959,"CA","RI","1",6,3,5,11,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"Val Perovic",2066,"CA","RI","1",15,1,4,19,0,0,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Geoff Southby",2183,"CA","RI","1",9,4,4,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Greg Wells",2260,"CA","RI","1",16,3,4,20,4,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Graeme Allan",1482,"CW","FI","1",12,1,4,16,2,2,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
"Ricky Barham",1510,"CW","FI","1",14,3,1,15,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Ross Brewer",1549,"CW","FI","1",0,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ray Byrne",1574,"CW","FI","1",11,2,5,16,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
"Leigh Carlson",1583,"CW","FI","1",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peter Daicos",1253,"CW","FI","1",13,4,0,13,6,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Craig Davis",1656,"CW","FI","1",19,8,3,22,4,2,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0
"Mark Hannebery",11024,"CW","FI","1",10,0,7,17,0,1,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0
"Rene Kink",1879,"CW","FI","1",17,5,5,22,2,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Stan Magro",1934,"CW","FI","1",11,2,4,15,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
"Peter McCormack",1957,"CW","FI","1",6,0,0,6,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Peter Moore",2000,"CW","FI","1",10,3,4,14,1,1,15,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
"Kevin Morris",2003,"CW","FI","1",4,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Bill Picken",2076,"CW","FI","1",9,2,1,10,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Ray Shaw",2161,"CW","FI","1",11,3,3,14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Craig Stewart",2195,"CW","FI","1",11,5,3,14,2,1,12,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Michael Taylor",2207,"CW","FI","1",12,2,3,15,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"David Twomey",2235,"CW","FI","1",8,0,5,13,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Mark Williams",2281,"CW","FI","1",17,5,7,24,1,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"Kevin Worthington",2294,"CW","FI","1",7,5,2,9,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Ron Alexander",1480,"FI","CW","1",5,2,4,9,0,0,13,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Glenn Coleman",1314,"FI","CW","1",11,4,3,14,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Mick Conlan",1621,"FI","CW","1",14,7,0,14,5,2,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0
"Geoff Everett",1711,"FI","CW","1",4,0,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Chris Hansen",1782,"FI","CW","1",8,2,5,13,2,1,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Leon Harris",1791,"FI","CW","1",14,0,5,19,5,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Graeme Hinchen",1810,"FI","CW","1",5,2,1,6,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Peter Keays",10774,"FI","CW","1",7,0,4,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Rod Lewis",1920,"FI","CW","1",6,2,3,9,1,0,23,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
"Gerald McCarthy",1958,"FI","CW","1",3,0,2,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Leigh McConnon",2379,"FI","CW","1",11,2,0,11,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"David McMahon",1980,"FI","CW","1",10,2,6,16,0,1,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0
"Noel Mugavin",2012,"FI","CW","1",2,1,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Lee Murnane",2020,"FI","CW","1",10,3,8,18,2,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0
"Bernie Quinlan",2091,"FI","CW","1",16,4,2,18,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Laurie Serafini",2155,"FI","CW","1",2,1,1,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Chris Smith",2177,"FI","CW","1",6,2,4,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Neville Taylor",2206,"FI","CW","1",7,1,1,8,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Ross Thornton",2219,"FI","CW","1",5,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Garry Wilson",2274,"FI","CW","1",19,8,16,35,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Ron Andrews",1487,"ES","GE","1",15,7,7,22,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
"Peter Bennett",1523,"ES","GE","1",11,5,8,19,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Neil Besanko",1526,"ES","GE","1",6,2,2,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Tony Buhagiar",1567,"ES","GE","1",19,4,6,25,3,2,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0
"Stephen Carey",1586,"ES","GE","1",9,1,5,14,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Phil Carman",1584,"ES","GE","1",3,1,3,6,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Neil Clarke",1604,"ES","GE","1",13,1,3,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Max Crow",1638,"ES","GE","1",8,7,5,13,2,1,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Neale Daniher",1646,"ES","GE","1",9,4,4,13,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Terry Daniher",1311,"ES","GE","1",12,6,3,15,2,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Garry Foulds",1736,"ES","GE","1",10,2,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grant Fowler",2352,"ES","GE","1",8,2,6,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Glenn Hawker",1355,"ES","GE","1",18,3,6,24,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Shane Heard",1802,"ES","GE","1",8,4,7,15,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Simon Madden",1302,"ES","GE","1",5,3,3,8,1,0,18,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Roger Merrett",107,"ES","GE","1",3,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Merv Neagle",1375,"ES","GE","1",11,1,6,17,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"Alan Reid",2102,"ES","GE","1",15,6,8,23,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Steven Taubert",2204,"ES","GE","1",11,0,1,12,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Paul Vander Haar",1335,"ES","GE","1",14,7,0,14,1,1,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Rod Blake",1533,"GE","ES","1",13,7,10,23,0,0,13,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Mark Bos",1537,"GE","ES","1",10,4,5,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Terry Bright",1551,"GE","ES","1",12,4,1,13,2,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Neville Bruns",1287,"GE","ES","1",18,4,2,20,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Ray Card",1588,"GE","ES","1",15,2,3,18,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0
"Peter Featherby",1714,"GE","ES","1",14,3,11,25,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0
"Tommy Floyd",1726,"GE","ES","1",12,2,4,16,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Paul Jeffreys",1841,"GE","ES","1",5,3,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Peter Johnston",1851,"GE","ES","1",10,10,4,14,2,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"Stephen Lunn",11065,"GE","ES","1",12,1,4,16,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Gary Malarkey",1936,"GE","ES","1",10,1,7,17,0,1,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0
"John Mossop",2008,"GE","ES","1",12,7,4,16,1,1,10,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
"Bruce Nankervis",2022,"GE","ES","1",12,3,3,15,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Ian Nankervis",2023,"GE","ES","1",16,4,6,22,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Malcolm Reed",2101,"GE","ES","1",4,2,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Steve Reynoldson",2107,"GE","ES","1",7,4,3,10,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Garry Sidebottom",2168,"GE","ES","1",9,4,2,11,1,3,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Zane Taylor",11068,"GE","ES","1",7,1,2,9,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Michael Turner",2230,"GE","ES","1",17,6,2,19,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Murray Witcombe",2288,"GE","ES","1",5,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trevor Barker",1511,"SK","WB","1",15,7,9,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Barry Breen",1548,"SK","WB","1",9,4,5,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Gary Colling",1617,"SK","WB","1",2,2,5,7,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Doug Cox",1632,"SK","WB","1",7,1,6,13,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Geoff Cunningham",1391,"SK","WB","1",9,5,13,22,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Jeff Dunne",1688,"SK","WB","1",15,2,15,30,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Bruce Duperouzel",1691,"SK","WB","1",12,2,6,18,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Robert Elphinstone",1706,"SK","WB","1",7,3,5,12,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Milan Faletic",11093,"SK","WB","1",16,3,3,19,5,5,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Jeff Fehring",10932,"SK","WB","1",6,3,5,11,1,0,13,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Geoff Fidler",1718,"SK","WB","1",5,0,6,11,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Alex Jesaulenko",1844,"SK","WB","1",10,1,5,15,4,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Mark Kellett",1869,"SK","WB","1",13,3,6,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Simon Meehan",11036,"SK","WB","1",13,2,7,20,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Bill Mildenhall",1990,"SK","WB","1",11,0,6,17,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Michael Nettlefold",10996,"SK","WB","1",7,1,14,21,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Michael Roberts",1899,"SK","WB","1",14,3,9,23,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Jeff Sarau",2140,"SK","WB","1",7,3,8,15,1,2,8,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
"Ian Sartori",2141,"SK","WB","1",9,1,7,16,2,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Grant Thomas",2218,"SK","WB","1",8,1,3,11,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Ross Abbey",1473,"WB","SK","1",9,2,5,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Jeff Berry",10958,"WB","SK","1",9,1,2,11,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Chris Burton",1571,"WB","SK","1",12,6,2,14,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Neil Cordy",1288,"WB","SK","1",15,3,2,17,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Stan Davidson",1657,"WB","SK","1",15,5,8,23,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Greg Davis",10971,"WB","SK","1",2,3,2,4,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Jim Edmond",1698,"WB","SK","1",15,7,7,22,3,3,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Ian Hampshire",1778,"WB","SK","1",13,9,8,21,0,1,24,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"Doug Hawkins",380,"WB","SK","1",8,3,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Geoff Jennings",1842,"WB","SK","1",18,1,5,23,1,2,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
"Steven Knight",1883,"WB","SK","1",15,8,6,21,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Shane Loveless",1927,"WB","SK","1",8,5,0,8,2,1,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Alan McConnell",11054,"WB","SK","1",14,1,5,19,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Michael McKenna",1971,"WB","SK","1",7,1,5,12,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Bruce Reid",10923,"WB","SK","1",11,4,4,15,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"John Reid",2103,"WB","SK","1",2,1,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Greg Towns",2225,"WB","SK","1",1,0,4,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Terry Wheeler",2265,"WB","SK","1",7,3,0,7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Ted Whitten",2443,"WB","SK","1",19,0,4,23,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"Terry Wight",2444,"WB","SK","1",9,1,5,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Geoff Ablett",1477,"HW","ME","1",14,2,6,20,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Rick Davies",1658,"HW","ME","1",5,4,10,15,1,1,14,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0
"Robert DiPierdomenico",1350,"HW","ME","1",14,2,7,21,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Rodney Eade",1694,"HW","ME","1",11,2,10,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Alan Goad",1758,"HW","ME","1",16,2,6,22,2,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Norm Goss",1761,"HW","ME","1",20,1,5,25,1,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Russell Greene",1767,"HW","ME","1",16,3,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"John Hendrie",1806,"HW","ME","1",9,2,2,11,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"John Kennedy",1351,"HW","ME","1",10,4,1,11,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Leigh Matthews",1949,"HW","ME","1",16,10,1,17,11,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"Chris Mew",1326,"HW","ME","1",18,4,4,22,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
"Kelvin Moore",1999,"HW","ME","1",11,4,0,11,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Peter Murnane",2395,"HW","ME","1",1,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"David OHalloran",2041,"HW","ME","1",4,9,11,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ian Paton",2061,"HW","ME","1",1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Colin Robertson",2123,"HW","ME","1",12,4,7,19,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Peter Russo",2135,"HW","ME","1",9,2,4,13,2,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Don Scott",2147,"HW","ME","1",3,1,2,5,0,0,18,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Michael Tuck",1319,"HW","ME","1",19,5,5,24,1,2,5,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
"Terry Wallace",1371,"HW","ME","1",19,1,7,26,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Garry Baker",1501,"ME","HW","1",5,10,15,20,0,0,25,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0
"Tony Barnes",11028,"ME","HW","1",6,1,3,9,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Cameron Clayton",2334,"ME","HW","1",8,1,6,14,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Anthony Dullard",1685,"ME","HW","1",5,3,6,11,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Robert Elliott",1704,"ME","HW","1",7,3,4,11,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Robert Flower",1725,"ME","HW","1",13,4,10,23,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Laurie Fowler",1737,"ME","HW","1",8,0,6,14,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Graham Gaunt",1748,"ME","HW","1",7,2,6,13,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Peter Giles",1756,"ME","HW","1",12,5,1,13,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Wayne Gordon",2359,"ME","HW","1",11,4,7,18,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Gerard Healy",1366,"ME","HW","1",17,3,5,22,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Greg Hutchison",10821,"ME","HW","1",2,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Mark Jackson",1834,"ME","HW","1",6,3,3,9,4,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Tony Martyn",10991,"ME","HW","1",15,7,4,19,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Andrew Moir",1994,"ME","HW","1",13,6,2,15,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Bill Nettlefold",2027,"ME","HW","1",21,5,8,29,3,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Kelly ODonnell",2043,"ME","HW","1",13,1,4,17,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Phillip Pinnell",2409,"ME","HW","1",15,8,4,19,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Steven Smith",2178,"ME","HW","1",6,6,6,12,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Michael Young",10940,"ME","HW","1",8,1,4,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Malcolm Blight",1534,"NM","SY","1",16,4,2,18,2,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Maurice Boyse",1542,"NM","SY","1",9,2,3,12,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Gary Dempsey",1667,"NM","SY","1",12,6,5,17,0,0,33,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"David Dench",1669,"NM","SY","1",8,4,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
