"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Uncontested Possessions","Contested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Spiro Kourkoumelis",1905,"CA","NM","1",12,2,17,29,2,1,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0
"Mark MacLure",1931,"CA","NM","1",11,8,7,18,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
"Justin Madden",150,"CA","NM","1",12,5,3,15,5,0,21,0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,0
"Peter McConville",1959,"CA","NM","1",5,4,6,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Paul Meldrum",1329,"CA","NM","1",15,1,9,24,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Allan Montgomery",11163,"CA","NM","1",12,4,2,14,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Fraser Murphy",2021,"CA","NM","1",5,1,10,15,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Val Perovic",2066,"CA","NM","1",14,5,1,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Warren Ralph",2093,"CA","NM","1",15,11,6,21,9,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"Geoff Southby",2183,"CA","NM","1",6,4,4,10,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Adrian Battiston",1515,"ME","CW","1",12,1,9,21,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Glenn Boland",11172,"ME","CW","1",3,1,5,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Chris Connolly",1622,"ME","CW","1",13,0,6,19,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Roger Ellingworth",1705,"ME","CW","1",13,3,3,16,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Robert Flower",1725,"ME","CW","1",13,8,12,25,1,1,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0
"Peter Giles",1756,"ME","CW","1",9,2,5,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Gerard Healy",1366,"ME","CW","1",20,4,6,26,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Ray Holden",11215,"ME","CW","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Danny Hughes",1394,"ME","CW","1",9,3,2,11,1,0,4,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Stephen Icke",1830,"ME","CW","1",4,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Alan Jarrott",1839,"ME","CW","1",10,4,6,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Alan Johnson",1337,"ME","CW","1",13,3,6,19,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
"Peter Moore",2000,"ME","CW","1",12,9,7,19,0,0,25,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Michael Reynolds",11174,"ME","CW","1",11,5,2,13,1,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Russell Richards",2111,"ME","CW","1",9,5,9,18,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Francesco Rugolo",11175,"ME","CW","1",7,4,5,12,1,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Steven Smith",2178,"ME","CW","1",9,3,4,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Kelvin Templeton",2210,"ME","CW","1",7,5,0,7,2,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Peter Thorne",2220,"ME","CW","1",9,3,1,10,2,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"David Williams",2284,"ME","CW","1",15,7,7,22,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Bruce Abernethy",1475,"CW","ME","1",13,3,6,19,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Graeme Allan",1482,"CW","ME","1",21,5,5,26,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Denis Banks",1507,"CW","ME","1",6,2,2,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Ricky Barham",1510,"CW","ME","1",11,7,7,18,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Mark Beers",11240,"CW","ME","1",13,2,4,17,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"David Cloke",1286,"CW","ME","1",8,7,3,11,3,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Peter Daicos",1253,"CW","ME","1",24,5,4,28,2,0,2,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0
"Wes Fellowes",1715,"CW","ME","1",11,11,8,19,2,2,15,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Jim McAllester",11050,"CW","ME","1",2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peter McCormack",1957,"CW","ME","1",9,3,1,10,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Geoff Miles",1396,"CW","ME","1",13,5,4,17,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Shane Morwood",1254,"CW","ME","1",5,3,3,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Greg Phillips",2074,"CW","ME","1",15,11,12,27,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Michael Richardson",1354,"CW","ME","1",7,6,5,12,2,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
"Gary Shaw",11206,"CW","ME","1",14,3,11,25,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Tony Shaw",1166,"CW","ME","1",14,6,13,27,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Michael Taylor",2207,"CW","ME","1",8,2,7,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"David Twomey",2235,"CW","ME","1",5,5,3,8,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Mark Williams",2281,"CW","ME","1",6,2,8,14,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Dale Woodhall",11246,"CW","ME","1",5,4,1,6,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Glen Brown",11129,"SK","ES","1",5,0,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Greg Burns",1570,"SK","ES","1",18,7,4,22,1,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
"Dean Chiron",11177,"SK","ES","1",5,0,5,10,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Darryl Cowie",1631,"SK","ES","1",8,2,3,11,0,2,10,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0
"Phil Cronan",1640,"SK","ES","1",8,3,5,13,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Andrew Cross",1639,"SK","ES","1",8,0,2,10,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Max Crow",1638,"SK","ES","1",9,4,2,11,0,0,5,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Daryl Cunningham",11178,"SK","ES","1",8,3,2,10,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Geoff Cunningham",1391,"SK","ES","1",12,5,5,17,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Robert Elphinstone",1706,"SK","ES","1",21,4,1,22,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
"Silvio Foschini",1735,"SK","ES","1",14,5,1,15,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Peter Kiel",1877,"SK","ES","1",6,2,3,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Tony Lockett",990,"SK","ES","1",12,8,3,15,7,4,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0
"Robert Mace",1932,"SK","ES","1",4,2,1,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Paul Morwood",2006,"SK","ES","1",11,6,0,11,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Robert Muir",2392,"SK","ES","1",3,4,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Phil Narkle",2024,"SK","ES","1",16,4,4,20,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Greg Sharp",11115,"SK","ES","1",11,8,1,12,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Allan Sidebottom",2169,"SK","ES","1",3,0,1,4,0,0,10,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Paul Temay",2212,"SK","ES","1",7,3,3,10,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Leon Baker",1503,"ES","SK","1",12,5,1,13,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Peter Bradbury",1547,"ES","SK","1",16,4,6,22,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0
"Tony Buhagiar",1567,"ES","SK","1",13,0,10,23,0,0,1,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0
"Stephen Carey",1586,"ES","SK","1",9,2,4,13,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Doug Cox",1632,"ES","SK","1",3,3,2,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Terry Daniher",1311,"ES","SK","1",15,12,2,17,3,4,5,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0
"Bill Duckworth",1405,"ES","SK","1",10,2,4,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Frank Dunell",1690,"ES","SK","1",10,2,3,13,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Alan Ezard",1301,"ES","SK","1",9,4,0,9,2,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Garry Foulds",1736,"ES","SK","1",20,6,5,25,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Glenn Hawker",1355,"ES","SK","1",6,4,5,11,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Shane Heard",1802,"ES","SK","1",7,1,9,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Simon Madden",1302,"ES","SK","1",9,7,5,14,1,2,25,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Merv Neagle",1375,"ES","SK","1",13,2,3,16,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Paul Salmon",314,"ES","SK","1",15,9,1,16,7,6,7,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0
"Paul Vander Haar",1335,"ES","SK","1",6,1,3,9,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Kevin Walsh",1392,"ES","SK","1",1,1,7,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Tim Watson",1162,"ES","SK","1",16,4,2,18,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Paul Weston",2264,"ES","SK","1",8,2,4,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Darren Williams",1372,"ES","SK","1",15,1,2,17,2,1,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0
"Doug Barwick",1373,"FI","GE","1",9,0,1,10,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Leigh Carlson",1583,"FI","GE","1",11,5,11,22,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Scott Clayton",1357,"FI","GE","1",8,0,5,13,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Michael Coates",11154,"FI","GE","1",8,2,7,15,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Glenn Coleman",1314,"FI","GE","1",15,7,10,25,0,0,16,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0
"Mick Conlan",1621,"FI","GE","1",7,2,2,9,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Brett Grimley",11196,"FI","GE","1",3,3,3,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Leon Harris",1791,"FI","GE","1",17,2,5,22,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Grant Lawrie",1339,"FI","GE","1",9,7,7,16,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"David McMahon",1980,"FI","GE","1",3,2,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Lee Murnane",2020,"FI","GE","1",2,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Michael Nettlefold",10996,"FI","GE","1",17,4,9,26,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Richard Osborne",253,"FI","GE","1",3,1,5,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Gary Pert",210,"FI","GE","1",13,3,2,15,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Bernie Quinlan",2091,"FI","GE","1",11,8,1,12,6,1,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Paul Roos",985,"FI","GE","1",7,5,4,11,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Mark Scott",2149,"FI","GE","1",3,1,3,6,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Ross Thornton",2219,"FI","GE","1",14,4,7,21,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Dean Turner",2232,"FI","GE","1",10,4,2,12,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Garry Wilson",2274,"FI","GE","1",15,5,11,26,1,1,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0
"Gary Ablett",567,"GE","FI","1",20,8,2,22,3,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0
"David Bolton",1535,"GE","FI","1",5,1,9,14,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Mark Bos",1537,"GE","FI","1",15,2,1,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Terry Bright",1551,"GE","FI","1",9,4,4,13,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Neville Bruns",1287,"GE","FI","1",21,2,4,25,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0
"Robb Hawkins",11231,"GE","FI","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Jackson",1834,"GE","FI","1",12,7,2,14,9,2,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Paul Jeffreys",1841,"GE","FI","1",5,4,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peter Johnston",1851,"GE","FI","1",7,5,1,8,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"John Mossop",2008,"GE","FI","1",8,7,10,18,0,0,38,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Robert Neal",2026,"GE","FI","1",13,1,11,24,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"David OKeeffe",2045,"GE","FI","1",1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brian Peake",2063,"GE","FI","1",11,3,6,17,1,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0
"Malcolm Reed",2101,"GE","FI","1",10,4,3,13,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Steve Reynoldson",2107,"GE","FI","1",8,4,3,11,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Bernard Toohey",1313,"GE","FI","1",15,5,5,20,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Michael Turner",2230,"GE","FI","1",19,4,9,28,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Greg Williams",142,"GE","FI","1",21,5,17,38,1,0,1,0,0,0,0,0,8,2,3,0,0,0,0,0,0,0,0
"Murray Witcombe",2288,"GE","FI","1",18,7,6,24,3,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
"Mark Yeates",2298,"GE","FI","1",6,0,4,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Geoff Ablett",1477,"RI","WB","1",3,1,1,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Phil Egan",1702,"RI","WB","1",11,6,8,19,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Peter Francis",1739,"RI","WB","1",11,2,6,17,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Tim Gepp",1752,"RI","WB","1",5,0,4,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Jim Jess",1845,"RI","WB","1",5,0,4,9,0,0,2,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
"Merv Keane",1861,"RI","WB","1",16,0,5,21,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Graeme Landy",1912,"RI","WB","1",14,4,8,22,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Mark Lee",1363,"RI","WB","1",9,6,11,20,1,0,29,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Wally Lovett",11167,"RI","WB","1",1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Palm",2053,"RI","WB","1",8,5,13,21,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Neil Peart",2064,"RI","WB","1",11,2,6,17,0,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Michael Pickering",1259,"RI","WB","1",13,8,6,19,3,2,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
"Stephen Pirrie",11137,"RI","WB","1",2,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Maurice Rioli",2113,"RI","WB","1",17,1,6,23,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Michael Roach",2114,"RI","WB","1",14,7,1,15,2,2,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Barry Rowlings",2133,"RI","WB","1",13,0,8,21,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Brian Taylor",1403,"RI","WB","1",5,3,2,7,3,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Matthew Wall",11040,"RI","WB","1",7,0,5,12,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Phil Walsh",2251,"RI","WB","1",11,5,7,18,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
"Peter Welsh",2262,"RI","WB","1",3,1,2,5,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Simon Beasley",1517,"WB","RI","1",19,13,1,20,11,4,1,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0
"Chris Burton",1571,"WB","RI","1",18,7,9,27,1,3,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Brian Cordy",1625,"WB","RI","1",15,4,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neil Cordy",1288,"WB","RI","1",11,5,3,14,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Emmett Dunne",1689,"WB","RI","1",6,2,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jim Edmond",1698,"WB","RI","1",8,3,1,9,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Allan Edwards",1699,"WB","RI","1",8,3,7,15,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Mick Egan",1701,"WB","RI","1",6,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chris Hansen",1782,"WB","RI","1",12,7,5,17,0,0,1,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0
"Doug Hawkins",380,"WB","RI","1",14,0,8,22,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Mark Kellett",1869,"WB","RI","1",8,4,8,16,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Stephen Lunn",11065,"WB","RI","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Michael McKenna",1971,"WB","RI","1",8,1,3,11,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0
"Michael McLean",99,"WB","RI","1",7,1,3,10,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Andrew Purser",2088,"WB","RI","1",11,1,3,14,0,0,10,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"John Riley",11227,"WB","RI","1",4,0,4,8,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
"Brian Royal",1277,"WB","RI","1",18,3,4,22,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Jim Sewell",2157,"WB","RI","1",8,2,6,14,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
"Stephen Wallis",413,"WB","RI","1",11,5,13,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Ian Williams",2282,"WB","RI","1",14,4,8,22,1,0,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0
"Stephen Allender",1483,"HW","SY","1",2,0,1,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gary Ayres",1257,"HW","SY","1",9,3,2,11,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Dermott Brereton",234,"HW","SY","1",13,9,6,19,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Michael Byrne",1575,"HW","SY","1",12,6,8,20,2,0,17,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0
