"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Uncontested Possessions","Contested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Shane Morwood",1254,"CW","WB","1",7,3,1,8,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Alan Richardson",231,"CW","WB","1",17,2,7,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Scott Russell",218,"CW","WB","1",15,6,21,36,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Craig Starcevich",105,"CW","WB","1",20,11,6,26,3,2,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Andrew Tarpey",11420,"CW","WB","1",10,2,2,12,0,1,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Paul Tuddenham",11380,"CW","WB","1",10,4,4,14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Jamie Turner",1284,"CW","WB","1",17,9,10,27,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
"Paul Williams",215,"CW","WB","1",15,3,3,18,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Simon Atkins",376,"WB","CW","1",17,1,12,29,1,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Leon Cameron",425,"WB","CW","1",18,3,4,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Glenn Coleman",1314,"WB","CW","1",12,8,6,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Mark Cullen",1312,"WB","CW","1",2,0,4,6,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Danny Del-Re",1220,"WB","CW","1",11,7,5,16,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Michael Ford",1393,"WB","CW","1",13,2,6,19,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Peter Foster",1270,"WB","CW","1",9,1,4,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Chris Grant",422,"WB","CW","1",7,4,6,13,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Jamie Grant",11491,"WB","CW","1",2,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Doug Hawkins",380,"WB","CW","1",7,4,2,9,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Hunter",416,"WB","CW","1",12,1,5,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Rick Kennedy",1871,"WB","CW","1",0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Steven Kolyniuk",428,"WB","CW","1",11,1,7,18,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tony Liberatore",426,"WB","CW","1",20,1,14,34,2,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Troy Moloney",11358,"WB","CW","1",6,0,7,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Barry Standfield",47,"WB","CW","1",2,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Terry Wallace",1371,"WB","CW","1",15,6,14,29,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Stephen Wallis",413,"WB","CW","1",16,5,9,25,0,0,0,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Stuart Wigney",862,"WB","CW","1",12,4,9,21,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Scott Wynd",424,"WB","CW","1",2,5,11,13,0,0,9,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Darren Bennett",1318,"ME","WC","1",3,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tony Campbell",450,"ME","WC","1",7,3,4,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Steven Clark",1352,"ME","WC","1",10,0,6,16,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Phil Egan",1702,"ME","WC","1",3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Steven Febey",690,"ME","WC","1",14,5,5,19,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"David Flintoff",1407,"ME","WC","1",22,5,4,26,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Rod Grinter",1199,"ME","WC","1",8,1,2,10,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Greg Healy",1408,"ME","WC","1",15,1,4,19,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
"Ricky Jackson",1331,"ME","WC","1",6,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Allen Jakovich",449,"ME","WC","1",5,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brett Lovett",706,"ME","WC","1",11,2,5,16,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Glenn Lovett",692,"ME","WC","1",18,6,8,26,1,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Garry Lyon",695,"ME","WC","1",17,2,8,25,1,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Steven ODwyer",1361,"ME","WC","1",8,11,9,17,0,0,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Rod Owen",1278,"ME","WC","1",8,0,6,14,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"David Schwarz",713,"ME","WC","1",3,1,1,4,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Earl Spalding",145,"ME","WC","1",11,12,7,18,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Jim Stynes",702,"ME","WC","1",5,0,4,9,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Todd Viney",700,"ME","WC","1",17,4,6,23,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Sean Wight",686,"ME","WC","1",15,0,2,17,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Michael Brennan",1035,"WC","ME","1",7,2,2,9,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tony Evans",1036,"WC","ME","1",9,3,5,14,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"David Hart",1041,"WC","ME","1",14,3,7,21,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Brett Heady",1027,"WC","ME","1",15,6,5,20,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Mark Hepburn",1222,"WC","ME","1",5,1,2,7,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"David Hynes",511,"WC","ME","1",7,3,11,18,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Dean Irving",699,"WC","ME","1",10,1,3,13,1,0,12,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Dwayne Lamb",1232,"WC","ME","1",11,2,6,17,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Chris Lewis",1039,"WC","ME","1",17,3,8,25,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Andrew Lockyer",11342,"WC","ME","1",9,4,7,16,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Chris Mainwaring",1029,"WC","ME","1",29,3,3,32,2,1,0,2,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0
"Peter Matera",1040,"WC","ME","1",21,7,4,25,1,3,0,2,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0
"Craig McGrath",1964,"WC","ME","1",2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Guy McKenna",1032,"WC","ME","1",14,3,10,24,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Peter Sumich",1030,"WC","ME","1",12,7,0,12,5,3,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
"Craig Turley",717,"WC","ME","1",9,0,5,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Chris Waterman",1042,"WC","ME","1",11,3,8,19,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Scott Watters",491,"WC","ME","1",3,0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peter Wilson",1033,"WC","ME","1",12,5,7,19,1,1,3,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
"John Worsfold",1037,"WC","ME","1",10,2,10,20,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Michael Brennan",1035,"WC","CW","2",9,3,0,9,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Tony Evans",1036,"WC","CW","2",6,2,1,7,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"David Hart",1041,"WC","CW","2",10,2,4,14,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Brett Heady",1027,"WC","CW","2",19,7,2,21,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
"Mark Hepburn",1222,"WC","CW","2",10,2,4,14,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"David Hynes",511,"WC","CW","2",2,1,3,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dean Irving",699,"WC","CW","2",6,2,4,10,0,1,10,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Dwayne Lamb",1232,"WC","CW","2",3,1,2,5,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Karl Langdon",1047,"WC","CW","2",9,4,0,9,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Chris Lewis",1039,"WC","CW","2",14,2,1,15,2,1,0,5,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
"Andrew Lockyer",11342,"WC","CW","2",11,2,4,15,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Chris Mainwaring",1029,"WC","CW","2",12,5,5,17,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Peter Matera",1040,"WC","CW","2",12,1,7,19,2,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Guy McKenna",1032,"WC","CW","2",12,3,6,18,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Don Pyke",1045,"WC","CW","2",13,1,2,15,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Peter Sumich",1030,"WC","CW","2",11,6,3,14,5,2,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Craig Turley",717,"WC","CW","2",20,5,6,26,1,0,0,2,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0
"Chris Waterman",1042,"WC","CW","2",17,3,4,21,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
"Peter Wilson",1033,"WC","CW","2",11,4,5,16,1,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"John Worsfold",1037,"WC","CW","2",10,2,8,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Denis Banks",1507,"CW","WC","2",5,3,9,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Gavin Crosisca",212,"CW","WC","2",4,1,7,11,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Peter Daicos",1253,"CW","WC","2",10,4,4,14,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tony Francis",238,"CW","WC","2",18,1,11,29,0,1,0,2,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0
"Michael Gayfer",4003,"CW","WC","2",6,2,3,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Craig Kelly",213,"CW","WC","2",7,3,2,9,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Shane Kerrison",230,"CW","WC","2",12,1,2,14,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"James Manson",395,"CW","WC","2",8,4,5,13,1,0,5,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
"Mick McGuane",174,"CW","WC","2",7,2,5,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ron McKeown",1285,"CW","WC","2",3,1,1,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Darren Millane",1292,"CW","WC","2",23,14,5,28,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Damian Monkhorst",223,"CW","WC","2",9,5,10,19,0,0,7,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Shane Morwood",1254,"CW","WC","2",8,4,10,18,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Alan Richardson",231,"CW","WC","2",18,2,3,21,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Scott Russell",218,"CW","WC","2",18,4,7,25,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Craig Starcevich",105,"CW","WC","2",19,10,3,22,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Andrew Tarpey",11420,"CW","WC","2",4,1,3,7,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Paul Tuddenham",11380,"CW","WC","2",12,4,2,14,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Jamie Turner",1284,"CW","WC","2",18,5,8,26,0,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Paul Williams",215,"CW","WC","2",7,1,2,9,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Darren Bennett",1318,"ME","FI","2",12,10,4,16,8,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Luke Beveridge",427,"ME","FI","2",12,2,6,18,3,1,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Tony Campbell",450,"ME","FI","2",10,3,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Steven Clark",1352,"ME","FI","2",7,2,3,10,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Darren Cuthbertson",1296,"ME","FI","2",14,3,1,15,2,3,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
