"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Uncontested Possessions","Contested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Max Crow",1638,"ES","CA","3",8,5,5,13,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Neale Daniher",1646,"ES","CA","3",14,3,8,22,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Terry Daniher",1311,"ES","CA","3",14,8,7,21,2,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Allan Davis",1655,"ES","CA","3",17,4,9,26,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Barry Day",11010,"ES","CA","3",11,3,3,14,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Ken Fletcher",1724,"ES","CA","3",22,7,5,27,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Garry Foulds",1736,"ES","CA","3",30,4,4,34,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Peter Keenan",1863,"ES","CA","3",5,4,4,9,0,1,9,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Simon Madden",1302,"ES","CA","3",13,4,1,14,2,1,12,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Ian Marsh",1945,"ES","CA","3",17,6,11,28,2,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Merv Neagle",1375,"ES","CA","3",7,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Wayne Primmer",2086,"ES","CA","3",8,1,3,11,3,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Alan Reid",2102,"ES","CA","3",12,6,5,17,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
"Stephen Robins",2120,"ES","CA","3",10,1,0,10,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Denis Scanlon",2144,"ES","CA","3",9,4,2,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Robert Shaw",10794,"ES","CA","3",3,3,5,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Paul Vander Haar",1335,"ES","CA","3",5,7,2,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tim Watson",1162,"ES","CA","3",4,4,4,8,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Barry Armstrong",1489,"CA","GE","1",18,5,10,28,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Vin Catoggio",1592,"CA","GE","1",12,3,2,14,2,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0
"Dennis Collins",1897,"CA","GE","1",10,2,7,17,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Bruce Doull",1680,"CA","GE","1",12,2,10,22,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Mike Fitzpatrick",1722,"CA","GE","1",15,9,3,18,4,0,7,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Peter Francis",1739,"CA","GE","1",12,2,4,16,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
"Rod Galt",1746,"CA","GE","1",8,7,2,10,4,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Wayne Harmes",1790,"CA","GE","1",12,7,12,24,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Kevin Heath",1801,"CA","GE","1",6,5,9,15,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Alex Jesaulenko",1844,"CA","GE","1",15,4,8,23,0,1,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0
"Wayne Johnston",1849,"CA","GE","1",14,4,3,17,2,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Peter Jones",1853,"CA","GE","1",7,6,6,13,1,0,13,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Trevor Keogh",1872,"CA","GE","1",12,1,8,20,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Robbert Klomp",1881,"CA","GE","1",10,2,12,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Mark MacLure",1931,"CA","GE","1",13,6,7,20,2,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0
"Alex Marcou",1946,"CA","GE","1",15,2,6,21,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"David McKay",1968,"CA","GE","1",11,9,9,20,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Phillip Pinnell",2409,"CA","GE","1",6,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ken Sheldon",1411,"CA","GE","1",14,4,1,15,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"Geoff Southby",2183,"CA","GE","1",9,1,7,16,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
"Rod Blake",1533,"GE","CA","1",4,2,2,6,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Terry Bright",1551,"GE","CA","1",11,5,3,14,1,3,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"John Burns",1568,"GE","CA","1",16,3,0,16,1,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0
"Ray Card",1588,"GE","CA","1",8,2,2,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"David Clarke",1895,"GE","CA","1",22,4,1,23,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
"Bryan Cousins",1626,"GE","CA","1",9,1,4,13,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Larry Donohue",1678,"GE","CA","1",5,3,0,5,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Craig Dowsett",10979,"GE","CA","1",10,4,7,17,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Jack Hawkins",1796,"GE","CA","1",5,5,7,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Paul Jeffreys",1841,"GE","CA","1",8,3,1,9,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Gary Malarkey",1936,"GE","CA","1",12,4,4,16,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Glenn Middlemiss",11018,"GE","CA","1",3,3,4,7,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"John Mossop",2008,"GE","CA","1",2,0,6,8,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Bruce Nankervis",2022,"GE","CA","1",26,5,2,28,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
"Robert Neal",2026,"GE","CA","1",18,2,4,22,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Sam Newman",2028,"GE","CA","1",19,11,4,23,0,1,3,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0
"Andy Preston",2084,"GE","CA","1",18,2,7,25,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
"Malcolm Reed",2101,"GE","CA","1",8,3,5,13,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Paul Sarah",2142,"GE","CA","1",17,6,2,19,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Michael Turner",2230,"GE","CA","1",15,4,6,21,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Graeme Anderson",1488,"CW","FI","1",8,1,7,15,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Geoffrey Austen",1497,"CW","FI","1",3,1,1,4,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Ray Byrne",1574,"CW","FI","1",6,0,2,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Leigh Carlson",1583,"CW","FI","1",7,1,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Craig Davis",1656,"CW","FI","1",2,0,1,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Andrew Ireland",1930,"CW","FI","1",9,1,6,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Rene Kink",1879,"CW","FI","1",10,3,7,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stan Magro",1934,"CW","FI","1",9,3,2,11,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Phil Manassa",1938,"CW","FI","1",9,0,2,11,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Peter McCormack",1957,"CW","FI","1",7,2,4,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Peter Moore",2000,"CW","FI","1",11,8,5,16,1,0,19,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Kevin Morris",2003,"CW","FI","1",10,3,3,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Bill Picken",2076,"CW","FI","1",23,8,4,27,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Stephen Roach",10962,"CW","FI","1",5,0,3,8,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Derek Shaw",2162,"CW","FI","1",13,2,0,13,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Ray Shaw",2161,"CW","FI","1",8,2,4,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Craig Stewart",2195,"CW","FI","1",8,6,3,11,3,1,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Bill Valli",2240,"CW","FI","1",22,3,5,27,0,4,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Ronnie Wearmouth",2256,"CW","FI","1",10,1,6,16,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
"Kevin Worthington",2294,"CW","FI","1",2,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Ron Alexander",1480,"FI","CW","1",14,14,10,24,0,2,22,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Graeme Allan",1482,"FI","CW","1",33,9,9,42,3,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Bob Beecroft",1898,"FI","CW","1",5,3,0,5,2,2,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Malcolm Bramley",11014,"FI","CW","1",4,0,8,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brian Brown",1558,"FI","CW","1",8,1,10,18,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Mick Conlan",1621,"FI","CW","1",15,1,2,17,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Chris Hansen",1782,"FI","CW","1",8,4,3,11,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Kevin Higgins",1808,"FI","CW","1",15,1,2,17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Warwick Irwin",1831,"FI","CW","1",16,4,2,18,2,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Keith MacLeod",11015,"FI","CW","1",6,4,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gerald McCarthy",1958,"FI","CW","1",4,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"David McMahon",1980,"FI","CW","1",20,8,2,22,6,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Harvey Merrigan",1984,"FI","CW","1",20,12,4,24,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Bernie Quinlan",2091,"FI","CW","1",11,5,2,13,1,3,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Max Richardson",1896,"FI","CW","1",17,5,3,20,3,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Laurie Serafini",2155,"FI","CW","1",10,3,4,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Chris Smith",2177,"FI","CW","1",8,2,9,17,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Alan Thompson",2435,"FI","CW","1",13,1,4,17,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Robert Walls",2248,"FI","CW","1",13,8,1,14,1,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Garry Wilson",2274,"FI","CW","1",3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stan Alves",1485,"NM","ES","1",14,5,5,19,0,2,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Malcolm Blight",1534,"NM","ES","1",12,7,4,16,7,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Arnold Briedis",1553,"NM","ES","1",11,5,11,22,3,3,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
"Kevin Bryant",1563,"NM","ES","1",18,11,6,24,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"John Byrne",1573,"NM","ES","1",13,3,12,25,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"John Cassin",1591,"NM","ES","1",5,2,5,10,0,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
"Graham Cornes",10988,"NM","ES","1",9,6,6,15,2,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Gary Dempsey",1667,"NM","ES","1",7,9,10,17,0,2,15,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"David Dench",1669,"NM","ES","1",14,2,3,17,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Russell Ebert",1697,"NM","ES","1",11,3,6,17,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Ross Glendinning",1757,"NM","ES","1",14,4,7,21,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Keith Greig",1765,"NM","ES","1",15,2,4,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"John Law",1390,"NM","ES","1",12,1,2,14,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Stephen McCann",1956,"NM","ES","1",13,6,4,17,2,2,11,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Graeme Melrose",1982,"NM","ES","1",23,4,8,31,1,5,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Glenn Payne",10943,"NM","ES","1",5,2,3,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Roy Ramsay",2094,"NM","ES","1",13,6,8,21,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Wayne Schimmelbusch",2145,"NM","ES","1",4,1,8,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Doug Smith",2181,"NM","ES","1",8,2,2,10,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Darryl Sutton",2200,"NM","ES","1",5,1,2,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Peter Bennett",1523,"ES","NM","1",20,5,3,23,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Neil Besanko",1526,"ES","NM","1",6,3,7,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Colin Boyd",2321,"ES","NM","1",16,2,2,18,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
"Max Crow",1638,"ES","NM","1",17,9,7,24,3,2,4,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
"Neale Daniher",1646,"ES","NM","1",4,1,6,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Terry Daniher",1311,"ES","NM","1",11,4,4,15,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Allan Davis",1655,"ES","NM","1",18,2,0,18,1,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0
"Barry Day",11010,"ES","NM","1",12,6,5,17,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Ken Fletcher",1724,"ES","NM","1",12,1,3,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Garry Foulds",1736,"ES","NM","1",19,4,4,23,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Simon Madden",1302,"ES","NM","1",9,6,9,18,0,2,14,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Ian Marsh",1945,"ES","NM","1",13,1,8,21,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0
"Roger Merrett",107,"ES","NM","1",1,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Merv Neagle",1375,"ES","NM","1",2,1,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Wayne Primmer",2086,"ES","NM","1",7,2,6,13,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Alan Reid",2102,"ES","NM","1",13,3,5,18,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Denis Scanlon",2144,"ES","NM","1",13,4,5,18,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Robert Shaw",10794,"ES","NM","1",5,0,2,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Paul Vander Haar",1335,"ES","NM","1",7,5,5,12,4,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Tim Watson",1162,"ES","NM","1",11,0,4,15,1,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
"Garry Baker",1501,"ME","WB","1",10,10,6,16,3,2,11,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Ray Biffin",1528,"ME","WB","1",7,2,4,11,0,4,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Phil Carman",1584,"ME","WB","1",14,7,4,18,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Henry Coles",1616,"ME","WB","1",14,6,5,19,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Carl Ditterich",1675,"ME","WB","1",13,8,7,20,1,0,17,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Glenn Elliott",1703,"ME","WB","1",10,2,3,13,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Shane Fitzsimmons",1721,"ME","WB","1",9,6,9,18,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Robert Flower",1725,"ME","WB","1",18,4,9,27,2,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Laurie Fowler",1737,"ME","WB","1",6,1,2,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Graham Gaunt",1748,"ME","WB","1",16,3,4,20,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Shane Grambeau",1763,"ME","WB","1",4,2,2,6,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Peter Hamilton",1779,"ME","WB","1",9,5,4,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Gerard Healy",1366,"ME","WB","1",13,5,6,19,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Tony Martyn",10991,"ME","WB","1",7,1,2,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Andrew Moir",1994,"ME","WB","1",7,3,2,9,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ken Roberts",2416,"ME","WB","1",7,0,3,10,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Steven Smith",2178,"ME","WB","1",5,2,3,8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Tony Sullivan",2199,"ME","WB","1",11,3,4,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Greg Wells",2260,"ME","WB","1",20,9,6,26,2,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Maurice Wingate",2285,"ME","WB","1",7,1,2,9,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Neil Bristow",1552,"WB","ME","1",7,6,5,12,0,0,12,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Gary Cowton",1630,"WB","ME","1",3,1,7,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ian Dunstan",1687,"WB","ME","1",24,2,7,31,1,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Mick Egan",1701,"WB","ME","1",17,3,7,24,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0
"Wayne Foreman",1732,"WB","ME","1",7,0,3,10,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Ian Hampshire",1778,"WB","ME","1",6,7,8,14,1,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Doug Hawkins",380,"WB","ME","1",13,4,3,16,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Steve Hoffman",1813,"WB","ME","1",13,2,6,19,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Geoff Jennings",1842,"WB","ME","1",15,1,6,21,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Shane Loveless",1927,"WB","ME","1",5,3,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Ian Low",10844,"WB","ME","1",5,1,1,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Ian Morrison",2391,"WB","ME","1",14,7,2,16,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Richard Murrie",2019,"WB","ME","1",8,3,1,9,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"John Reid",2103,"WB","ME","1",10,3,1,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Alby Smedts",10881,"WB","ME","1",9,2,3,12,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Alan Stoneham",2196,"WB","ME","1",13,4,3,16,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Kelvin Templeton",2210,"WB","ME","1",10,4,0,10,5,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Norm Tivendale",10976,"WB","ME","1",14,3,2,16,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
"Ted Whitten",2443,"WB","ME","1",16,0,4,20,1,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Brian Wilson",1362,"WB","ME","1",8,0,5,13,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Geoff Ablett",1477,"HW","SK","1",19,6,5,24,0,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Gary Ayres",1257,"HW","SK","1",6,1,2,8,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Alle De Wolde",1660,"HW","SK","1",11,2,1,12,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
