"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Uncontested Possessions","Contested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Paul Abbott",1275,"HW","ES","3",1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gary Ayres",1257,"HW","ES","3",11,4,4,15,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Dermott Brereton",234,"HW","ES","3",12,6,5,17,4,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Peter Curran",1378,"HW","ES","3",5,2,5,10,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Robert DiPierdomenico",1350,"HW","ES","3",8,0,2,10,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Rodney Eade",1694,"HW","ES","3",3,0,2,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Russell Greene",1767,"HW","ES","3",17,5,14,31,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Ken Judge",1860,"HW","ES","3",6,4,0,6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"John Kennedy",1351,"HW","ES","3",4,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Rod Lester-Smith",1398,"HW","ES","3",12,3,7,19,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"Stephen Malaxos",1370,"HW","ES","3",15,2,6,21,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Leigh Matthews",1949,"HW","ES","3",8,2,6,14,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Michael McCarthy",1960,"HW","ES","3",7,2,5,12,2,0,4,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Chris Mew",1326,"HW","ES","3",14,4,4,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Russell Morris",1188,"HW","ES","3",15,4,5,20,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
"Ian Paton",2061,"HW","ES","3",5,2,10,15,0,0,10,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Colin Robertson",2123,"HW","ES","3",11,3,9,20,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
"Peter Russo",2135,"HW","ES","3",20,5,9,29,0,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Peter Schwab",1360,"HW","ES","3",10,1,4,14,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Michael Tuck",1319,"HW","ES","3",14,1,2,16,1,2,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Leon Baker",1503,"ES","HW","3",8,7,6,14,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Peter Bradbury",1547,"ES","HW","3",4,2,6,10,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Terry Daniher",1311,"ES","HW","3",10,4,5,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bill Duckworth",1405,"ES","HW","3",6,3,8,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Frank Dunell",1690,"ES","HW","3",6,1,4,10,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Tony Elshaug",1707,"ES","HW","3",21,4,8,29,1,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0
"Alan Ezard",1301,"ES","HW","3",14,3,7,21,0,4,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"Garry Foulds",1736,"ES","HW","3",16,1,2,18,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Mark Harvey",321,"ES","HW","3",16,3,6,22,3,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"Glenn Hawker",1355,"ES","HW","3",12,2,3,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Simon Madden",1302,"ES","HW","3",7,2,2,9,2,0,28,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
"Roger Merrett",107,"ES","HW","3",4,0,5,9,1,0,11,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0
"Merv Neagle",1375,"ES","HW","3",18,3,5,23,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
"Mark Thompson",326,"ES","HW","3",5,1,8,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Paul Vander Haar",1335,"ES","HW","3",13,9,3,16,4,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0
"Kevin Walsh",1392,"ES","HW","3",10,6,4,14,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0
"Tim Watson",1162,"ES","HW","3",10,4,3,13,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Paul Weston",2264,"ES","HW","3",9,3,3,12,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Darren Williams",1372,"ES","HW","3",15,4,4,19,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Bryan Wood",2290,"ES","HW","3",14,5,5,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Jon Collins",1618,"NM","CW","1",12,2,4,16,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Dean Dugdale",11078,"NM","CW","1",2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Dwyer",1692,"NM","CW","1",5,1,1,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tony Furey",1743,"NM","CW","1",5,3,2,7,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Ross Glendinning",1757,"NM","CW","1",13,8,3,16,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Keith Greig",1765,"NM","CW","1",7,2,5,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tim Harrington",1793,"NM","CW","1",2,1,1,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Steve Hickey",1807,"NM","CW","1",5,2,3,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Kym Hodgeman",1812,"NM","CW","1",12,5,5,17,2,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"John Holt",1815,"NM","CW","1",19,0,1,20,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Peter Jonas",1856,"NM","CW","1",12,2,4,16,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Jim Krakouer",1389,"NM","CW","1",11,3,4,15,1,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Phil Krakouer",1906,"NM","CW","1",8,6,2,10,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Matthew Larkin",1303,"NM","CW","1",23,2,7,30,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"John Law",1390,"NM","CW","1",12,4,0,12,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Mark Lisle",1922,"NM","CW","1",4,3,8,12,0,0,15,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Stephen McCann",1956,"NM","CW","1",8,6,3,11,1,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Kevin McGuire",11082,"NM","CW","1",8,3,3,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Rick Norman",11247,"NM","CW","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Michael Passmore",11211,"NM","CW","1",7,1,1,8,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Bruce Abernethy",1475,"CW","NM","1",16,4,4,20,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Denis Banks",1507,"CW","NM","1",14,6,7,21,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ricky Barham",1510,"CW","NM","1",5,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Beers",11240,"CW","NM","1",7,2,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Murray Browne",1561,"CW","NM","1",10,1,6,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tony Burgess",11289,"CW","NM","1",8,2,6,14,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"David Cloke",1286,"CW","NM","1",12,6,9,21,0,0,6,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
"Peter Daicos",1253,"CW","NM","1",16,7,4,20,1,6,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
"Russell Dickson",1672,"CW","NM","1",11,3,1,12,4,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0
"James Manson",395,"CW","NM","1",5,2,4,9,0,1,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Ian McMullin",4005,"CW","NM","1",4,0,1,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Shane Morwood",1254,"CW","NM","1",8,2,10,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Greg Phillips",2074,"CW","NM","1",7,3,4,11,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Geoff Raines",2092,"CW","NM","1",18,8,11,29,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Michael Richardson",1354,"CW","NM","1",11,9,13,24,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Neville Shaw",11245,"CW","NM","1",6,4,3,9,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Tony Shaw",1166,"CW","NM","1",20,11,8,28,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Greg Smith",2179,"CW","NM","1",7,0,3,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Brian Taylor",1403,"CW","NM","1",10,8,3,13,7,1,1,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0
"Mark Williams",2281,"CW","NM","1",15,4,5,20,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tom Alvin",1178,"CA","WB","1",19,3,8,27,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Rodney Ashman",1492,"CA","WB","1",18,4,2,20,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Rhett Baynes",11286,"CA","WB","1",5,5,7,12,0,0,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Wayne Blackwell",1400,"CA","WB","1",16,7,11,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Jim Buckley",1564,"CA","WB","1",20,2,2,22,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Bruce Doull",1680,"CA","WB","1",7,0,4,11,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"David Glascott",1333,"CA","WB","1",7,0,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wayne Harmes",1790,"CA","WB","1",11,3,8,19,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Brendan Hartney",11113,"CA","WB","1",10,2,8,18,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Wayne Johnston",1849,"CA","WB","1",14,5,2,16,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Warren Jones",1855,"CA","WB","1",7,7,5,12,1,0,12,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Mark MacLure",1931,"CA","WB","1",10,8,8,18,2,3,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Frank Marchesani",1947,"CA","WB","1",2,0,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Alex Marcou",1946,"CA","WB","1",12,2,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paul Meldrum",1329,"CA","WB","1",14,3,5,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Allan Montgomery",11163,"CA","WB","1",11,4,8,19,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Warren Ralph",2093,"CA","WB","1",4,4,2,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Bruce Reid",10923,"CA","WB","1",12,1,7,19,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"David Rhys-Jones",2108,"CA","WB","1",8,1,2,10,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Brad Shine",2166,"CA","WB","1",1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Les Bamblett",1506,"WB","CA","1",14,6,1,15,2,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Simon Beasley",1517,"WB","CA","1",13,10,2,15,9,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
"Tony Buhagiar",1567,"WB","CA","1",17,5,1,18,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Brian Cordy",1625,"WB","CA","1",24,8,2,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Neil Cordy",1288,"WB","CA","1",13,8,6,19,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Allen Daniels",11275,"WB","CA","1",20,3,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mick Egan",1701,"WB","CA","1",6,3,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Michael Ford",1393,"WB","CA","1",7,2,4,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Peter Foster",1270,"WB","CA","1",10,4,4,14,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Robert Groenewegen",1769,"WB","CA","1",15,7,6,21,2,1,2,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0
"Brad Hardie",1300,"WB","CA","1",20,9,4,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"Doug Hawkins",380,"WB","CA","1",15,8,6,21,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Rick Kennedy",1871,"WB","CA","1",8,5,5,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Stephen Macpherson",435,"WB","CA","1",11,4,5,16,3,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Michael McLean",99,"WB","CA","1",7,4,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Andrew Purser",2088,"WB","CA","1",5,2,4,9,0,0,15,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Brian Royal",1277,"WB","CA","1",15,5,0,15,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Jim Sewell",2157,"WB","CA","1",1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Stephen Wallis",413,"WB","CA","1",21,8,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ian Williams",2282,"WB","CA","1",6,1,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"John Annear",1395,"RI","ES","1",15,4,7,22,1,3,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0
"Mark Eustice",1340,"RI","ES","1",16,6,1,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Peter Francis",1739,"RI","ES","1",16,5,3,19,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Tim Gepp",1752,"RI","ES","1",11,1,1,12,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Jim Jess",1845,"RI","ES","1",9,6,4,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Graeme Landy",1912,"RI","ES","1",9,3,1,10,4,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Trevor Larkins",11264,"RI","ES","1",9,1,1,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Mark Lee",1363,"RI","ES","1",8,5,8,16,0,1,18,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"John Manton",1941,"RI","ES","1",7,3,5,12,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Michael McKenna",1971,"RI","ES","1",19,2,1,20,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"David Palm",2053,"RI","ES","1",9,1,1,10,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Trevor Poole",1260,"RI","ES","1",14,3,3,17,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Maurice Rioli",2113,"RI","ES","1",6,2,6,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Michael Roach",2114,"RI","ES","1",12,6,2,14,7,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Barry Rowlings",2133,"RI","ES","1",15,4,4,19,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"David Simpson",11221,"RI","ES","1",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Craig Stewart",2195,"RI","ES","1",12,6,3,15,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"Daryl Vernon",2241,"RI","ES","1",6,4,3,9,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Phil Walsh",2251,"RI","ES","1",9,10,15,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Dale Weightman",1256,"RI","ES","1",10,3,10,20,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Leon Baker",1503,"ES","RI","1",20,8,7,27,2,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Peter Bradbury",1547,"ES","RI","1",4,3,6,10,3,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
"Stephen Carey",1586,"ES","RI","1",7,0,5,12,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Frank Dunell",1690,"ES","RI","1",8,5,3,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tony Elshaug",1707,"ES","RI","1",10,2,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Alan Ezard",1301,"ES","RI","1",17,6,2,19,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Garry Foulds",1736,"ES","RI","1",13,2,1,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Mark Harvey",321,"ES","RI","1",13,5,5,18,3,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Glenn Hawker",1355,"ES","RI","1",8,3,6,14,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Rene Kink",1879,"ES","RI","1",4,3,6,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Simon Madden",1302,"ES","RI","1",5,1,1,6,0,0,9,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Roger Merrett",107,"ES","RI","1",10,7,0,10,1,1,9,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0
"Merv Neagle",1375,"ES","RI","1",11,5,4,15,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Mark Thompson",326,"ES","RI","1",13,5,9,22,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Paul Vander Haar",1335,"ES","RI","1",18,11,10,28,2,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
"Kevin Walsh",1392,"ES","RI","1",6,3,4,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Tim Watson",1162,"ES","RI","1",17,10,8,25,2,1,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0
"Paul Weston",2264,"ES","RI","1",5,1,4,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Darren Williams",1372,"ES","RI","1",16,4,3,19,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Bryan Wood",2290,"ES","RI","1",14,7,1,15,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Adrian Battiston",1515,"ME","FI","1",10,1,4,14,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Chris Connolly",1622,"ME","FI","1",8,4,4,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"David Cordner",1902,"ME","FI","1",8,6,0,8,7,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0
"Dale Dickson",11121,"ME","FI","1",4,2,3,7,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Peter Giles",1756,"ME","FI","1",9,1,2,11,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"Gerard Healy",1366,"ME","FI","1",12,4,4,16,1,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0
"Danny Hughes",1394,"ME","FI","1",4,1,2,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Stephen Icke",1830,"ME","FI","1",9,4,8,17,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Alan Jarrott",1839,"ME","FI","1",13,0,5,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Peter Moore",2000,"ME","FI","1",18,9,2,20,1,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Michael OSullivan",2044,"ME","FI","1",19,2,0,19,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Russell Richards",2111,"ME","FI","1",13,4,4,17,3,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0
"Francesco Rugolo",11175,"ME","FI","1",4,1,0,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Steven Smith",2178,"ME","FI","1",5,1,3,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Robin White",2269,"ME","FI","1",4,2,6,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Brian Wilson",1362,"ME","FI","1",7,5,2,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Withers",1342,"ME","FI","1",8,3,6,14,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Rodney Wright",1901,"ME","FI","1",14,1,4,18,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0
"Graeme Yeats",707,"ME","FI","1",10,3,6,16,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Shane Zantuck",2301,"ME","FI","1",9,4,2,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Doug Barwick",1373,"FI","ME","1",10,1,2,12,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Peter Burke",1572,"FI","ME","1",8,2,4,12,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
"Scott Clayton",1357,"FI","ME","1",3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Andrew Cross",1639,"FI","ME","1",19,4,4,23,1,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Bradley Gotch",1410,"FI","ME","1",4,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bernie Harris",1794,"FI","ME","1",10,2,5,15,2,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Leon Harris",1791,"FI","ME","1",7,2,3,10,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Graeme Hinchen",1810,"FI","ME","1",6,3,11,17,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0
"Grant Lawrie",1339,"FI","ME","1",5,2,6,11,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Craig McGrath",1964,"FI","ME","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Michael Nettlefold",10996,"FI","ME","1",15,5,11,26,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Graham Osborne",11229,"FI","ME","1",7,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Les Parish",2058,"FI","ME","1",13,3,7,20,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Gary Pert",210,"FI","ME","1",10,3,0,10,0,2,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0
"Bernie Quinlan",2091,"FI","ME","1",10,4,3,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Matthew Rendell",1347,"FI","ME","1",10,3,5,15,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Paul Roos",985,"FI","ME","1",14,6,7,21,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0
"Mark Scott",2149,"FI","ME","1",5,2,2,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ross Thornton",2219,"FI","ME","1",8,4,2,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Dean Turner",2232,"FI","ME","1",8,2,2,10,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Gary Ayres",1257,"HW","GE","1",25,7,5,30,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0
"James Bennett",11238,"HW","GE","1",13,6,5,18,3,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Dermott Brereton",234,"HW","GE","1",18,6,5,23,1,2,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0
"Michael Byrne",1575,"HW","GE","1",6,5,3,9,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Paul Considine",11108,"HW","GE","1",2,1,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Peter Curran",1378,"HW","GE","1",8,4,8,16,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Russell Greene",1767,"HW","GE","1",14,5,9,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
