"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Uncontested Possessions","Contested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Russell Ellen",10748,"ES","SK","1",5,3,4,9,0,2,6,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Neville Fields",1719,"ES","SK","1",20,8,10,30,4,2,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Garry Foulds",1736,"ES","SK","1",10,9,1,11,2,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Peter Hickmott",10705,"ES","SK","1",12,6,11,23,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Simon Madden",1302,"ES","SK","1",14,10,3,17,2,0,13,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Ken Mansfield",1940,"ES","SK","1",12,1,5,17,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Jack Mihocek",10879,"ES","SK","1",7,5,7,14,1,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Ken Roberts",2416,"ES","SK","1",17,7,6,23,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Stephen Robins",2120,"ES","SK","1",9,3,5,14,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Denis Scanlon",2144,"ES","SK","1",11,4,1,12,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
"Robert Shaw",10794,"ES","SK","1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Andrew Wilson",2275,"ES","SK","1",15,2,9,24,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Gary Young",10919,"ES","SK","1",5,3,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Neil Balme",1505,"RI","FI","1",10,4,3,13,3,1,16,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Kevin Bartlett",1509,"RI","FI","1",27,4,1,28,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Graeme Bond",1536,"RI","FI","1",9,4,4,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Francis Bourke",1539,"RI","FI","1",11,3,9,20,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Noel Carter",2330,"RI","FI","1",9,1,11,20,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Cameron Clayton",2334,"RI","FI","1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"David Cloke",1286,"RI","FI","1",2,1,1,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Allan Edwards",1699,"RI","FI","1",11,4,7,18,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Royce Hart",2367,"RI","FI","1",7,2,1,8,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Bob Heard",1803,"RI","FI","1",3,1,3,6,0,0,17,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Noel Jenkinson",2372,"RI","FI","1",8,1,1,9,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Jim Jess",1845,"RI","FI","1",5,1,1,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Robert Lamb",2374,"RI","FI","1",23,7,3,26,5,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Eric Leech",10568,"RI","FI","1",4,0,1,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Mick Malthouse",2377,"RI","FI","1",13,5,7,20,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Bruce Monteath",1997,"RI","FI","1",12,1,3,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"John Pitura",2077,"RI","FI","1",15,5,5,20,1,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Geoff Raines",2092,"RI","FI","1",19,5,9,28,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"Kevin Sheedy",2163,"RI","FI","1",6,2,3,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Bryan Wood",2290,"RI","FI","1",11,6,6,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ron Alexander",1480,"FI","RI","1",11,3,2,13,0,0,17,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Graeme Allan",1482,"FI","RI","1",19,2,8,27,2,2,5,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
"Geoffrey Austen",1497,"FI","RI","1",2,1,0,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Bob Beecroft",1898,"FI","RI","1",10,5,2,12,6,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Rod Carter",1585,"FI","RI","1",9,1,3,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Gary Chapman",10883,"FI","RI","1",8,3,5,13,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Warwick Irwin",1831,"FI","RI","1",14,5,3,17,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"Wayne Linton",2375,"FI","RI","1",14,2,6,20,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Neil MacLeod",10928,"FI","RI","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"David McMahon",1980,"FI","RI","1",6,1,6,12,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Harvey Merrigan",1984,"FI","RI","1",7,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ian Miller",2386,"FI","RI","1",8,4,6,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"John Murphy",2017,"FI","RI","1",17,4,4,21,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Barry Padley",2403,"FI","RI","1",10,3,10,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Greg Parke",2056,"FI","RI","1",12,10,8,20,1,1,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Robert Shepherd",2428,"FI","RI","1",15,7,5,20,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Chris Smith",2177,"FI","RI","1",7,2,2,9,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Alan Thompson",2435,"FI","RI","1",16,4,7,23,1,1,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Don Whitford",10802,"FI","RI","1",5,2,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Garry Wilson",2274,"FI","RI","1",17,1,4,21,4,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Geoff Ablett",1477,"HW","NM","1",13,1,1,14,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Peter Bennett",1523,"HW","NM","1",5,1,3,8,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Alle De Wolde",1660,"HW","NM","1",7,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Alan Goad",1758,"HW","NM","1",12,6,4,16,2,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"John Hendrie",1806,"HW","NM","1",12,6,4,16,0,4,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Peter Hudson",1822,"HW","NM","1",10,4,0,10,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Peter Knights",1882,"HW","NM","1",5,0,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Alan Martello",1944,"HW","NM","1",14,7,2,16,1,1,11,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Kelvin Matthews",1950,"HW","NM","1",13,1,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"Leigh Matthews",1949,"HW","NM","1",15,7,3,18,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Michael Moncrieff",1998,"HW","NM","1",9,1,0,9,2,2,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
"Kelvin Moore",1999,"HW","NM","1",5,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peter Murnane",2395,"HW","NM","1",16,3,4,20,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"David OHalloran",2041,"HW","NM","1",4,1,8,12,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"David Polkinghorne",2078,"HW","NM","1",7,5,9,16,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Barry Rowlings",2133,"HW","NM","1",12,1,3,15,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Don Scott",2147,"HW","NM","1",9,5,2,11,0,1,17,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Stuart Trott",2437,"HW","NM","1",3,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Michael Tuck",1319,"HW","NM","1",12,2,1,13,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Richard Walter",10937,"HW","NM","1",4,1,1,5,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Phil Baker",1502,"NM","HW","1",7,5,0,7,3,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Malcolm Blight",1534,"NM","HW","1",24,11,4,28,2,5,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Arnold Briedis",1553,"NM","HW","1",10,5,2,12,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"John Byrne",1573,"NM","HW","1",9,2,6,15,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"Barry Cable",2327,"NM","HW","1",15,6,10,25,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"John Cassin",1591,"NM","HW","1",12,4,4,16,2,1,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0
"Gary Cowton",1630,"NM","HW","1",9,3,9,18,0,0,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
"Brent Crosswell",1637,"NM","HW","1",10,2,1,11,3,1,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"David Dench",1669,"NM","HW","1",11,4,3,14,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0
"Keith Greig",1765,"NM","HW","1",17,6,7,24,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Frank Gumbleton",1771,"NM","HW","1",5,3,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ross Henshaw",10614,"NM","HW","1",9,2,3,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Stephen Icke",1830,"NM","HW","1",6,3,2,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Peter Keenan",1863,"NM","HW","1",0,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Graeme Melrose",1982,"NM","HW","1",25,3,8,33,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ken Montgomery",1996,"NM","HW","1",6,3,7,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Mick Nolan",2399,"NM","HW","1",6,2,4,10,0,0,22,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Roy Ramsay",2094,"NM","HW","1",11,0,4,15,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Wayne Schimmelbusch",2145,"NM","HW","1",21,5,2,23,4,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
"Xavier Tanner",2202,"NM","HW","1",1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Garry Baker",1501,"ME","SY","1",8,4,8,16,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Ray Biffin",1528,"ME","SY","1",8,4,2,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Ross Brewer",1549,"ME","SY","1",12,6,2,14,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Ted Carroll",10753,"ME","SY","1",12,7,8,20,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
